dataset,week,model,protocol,reference_protocol,metric,delta,ci_low,ci_high,n_clusters
oulab,8,base_lr_profile,static_full,cutoff_valid,brier,-0.014155170029805986,-0.017907877607079865,-0.00976201666025662,22
oulab,8,base_lr_profile,static_full,cutoff_valid,ece,-0.002696032611976629,-0.007224224413620894,0.007686354890628907,22
oulab,8,base_rf_gini,activity_conditioned,cutoff_valid,auc,0.03210364765279272,0.02562207133632244,0.03768209306667366,22
oulab,8,base_rf_gini,activity_conditioned,cutoff_valid,pr_auc_risk,0.06577163545518849,0.05407020396238304,0.07709976081852132,22
oulab,8,base_rf_gini,activity_conditioned,cutoff_valid,brier,-0.014916549784550953,-0.018313584660930908,-0.011373992451545073,22
oulab,8,base_rf_gini,activity_conditioned,cutoff_valid,ece,-0.015713622611078646,-0.018632671531159547,-0.006687825623702455,22
oulab,8,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,auc,-0.00022040503011544477,-0.0007584835650033012,0.0002963614084473154,22
oulab,8,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.00019313386562269663,-0.0010514832989359125,0.0012752433396271713,22
oulab,8,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,brier,-0.001093109159955724,-0.0016176232679118642,-0.0005882842251513525,22
oulab,8,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,ece,-0.014804783663754144,-0.016788268725026742,-0.009087970557306996,22
oulab,8,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,auc,0.0320035113149858,0.02544846190524564,0.03760857163066983,22
oulab,8,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06530906432083816,0.05342544471998918,0.07685204062354593,22
oulab,8,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,brier,-0.01367592762799949,-0.017075867099274843,-0.010153311366982665,22
oulab,8,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,ece,-0.0007884718850962313,-0.0030144312703485354,0.0019438848488163587,22
oulab,8,base_rf_gini,static_full,cutoff_valid,auc,0.05858726547837245,0.051763154809672564,0.06548482080194569,22
oulab,8,base_rf_gini,static_full,cutoff_valid,pr_auc_risk,0.10814717407744201,0.09373554871716949,0.1256349780672343,22
oulab,8,base_rf_gini,static_full,cutoff_valid,brier,-0.029455765419864555,-0.0331484827719768,-0.02534224571293693,22
oulab,8,base_rf_gini,static_full,cutoff_valid,ece,-0.021323992742306935,-0.0324014888396435,-0.006874050135223917,22
oulab,8,stack_7_full,activity_conditioned,cutoff_valid,auc,0.029982750169810224,0.02393639118639184,0.035223350053786455,22
oulab,8,stack_7_full,activity_conditioned,cutoff_valid,pr_auc_risk,0.05979566994061303,0.04895928734192049,0.07035122157706622,22
oulab,8,stack_7_full,activity_conditioned,cutoff_valid,brier,-0.013312836572084902,-0.016393189889112397,-0.0101062329863852,22
oulab,8,stack_7_full,activity_conditioned,cutoff_valid,ece,-0.0012687792460542874,-0.004555719035936546,0.0024054426735732677,22
oulab,8,stack_7_full,activity_to_cutoff_valid,cutoff_valid,auc,-0.00022290837283667209,-0.0007938463466276996,0.0003072555606793452,22
oulab,8,stack_7_full,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.00041195856548359444,-0.0012685905224205014,0.0003947973846986999,22
oulab,8,stack_7_full,activity_to_cutoff_valid,cutoff_valid,brier,0.00010033990349841981,-0.00018504885018479355,0.0004126006889357524,22
oulab,8,stack_7_full,activity_to_cutoff_valid,cutoff_valid,ece,-0.0010463016409222887,-0.004739444752536479,0.0032817084050519364,22
oulab,8,stack_7_full,cutoff_valid_to_activity,cutoff_valid,auc,0.02987761597353833,0.024032865509728864,0.034936168703575486,22
oulab,8,stack_7_full,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.0596550412688448,0.04905377760547791,0.0700284705879926,22
oulab,8,stack_7_full,cutoff_valid_to_activity,cutoff_valid,brier,-0.01296779772853579,-0.015947767579445153,-0.00980365071272106,22
oulab,8,stack_7_full,cutoff_valid_to_activity,cutoff_valid,ece,0.0031895413166584553,-3.145599832706517e-05,0.006867749662062015,22
oulab,8,stack_7_full,static_full,cutoff_valid,auc,0.054856252959092466,0.04869860597642567,0.061271360268150145,22
oulab,8,stack_7_full,static_full,cutoff_valid,pr_auc_risk,0.09911126677791626,0.08650233851278397,0.11437540870001957,22
oulab,8,stack_7_full,static_full,cutoff_valid,brier,-0.027308809055371946,-0.03040699148205807,-0.023604237051710487,22
oulab,8,stack_7_full,static_full,cutoff_valid,ece,-0.0021760852540956502,-0.005299968221264708,0.0012028212748334147,22
oulab,8,temporal_hgb,activity_conditioned,cutoff_valid,auc,0.03365443953584346,0.026204809858802854,0.039500123463306794,22
oulab,8,temporal_hgb,activity_conditioned,cutoff_valid,pr_auc_risk,0.07352286102109518,0.05972178217828311,0.08604992367202871,22
oulab,8,temporal_hgb,activity_conditioned,cutoff_valid,brier,-0.013425058913430571,-0.017066586240814273,-0.00885123848888132,22
oulab,8,temporal_hgb,activity_conditioned,cutoff_valid,ece,0.0006021283486967923,-0.0031861728970641887,0.00408644075660966,22
oulab,8,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,auc,-0.000492998045373616,-0.0023911538976227444,0.001267437616314304,22
oulab,8,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0004553275421765868,-0.004688131091808314,0.004302084812136926,22
oulab,8,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,brier,0.0005120777820794842,-0.001754800286985899,0.0036945619654722883,22
oulab,8,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,ece,0.0023557287485921653,-0.010885958893142133,0.016291517179825594,22
oulab,8,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,auc,0.0330270880670106,0.02629380821339074,0.03888394976898715,22
oulab,8,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07019046626074543,0.055726198053133495,0.0849931737135447,22
oulab,8,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,brier,-0.011606334383213818,-0.014788745189559176,-0.00837896462012015,22
oulab,8,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,ece,0.014223827366987195,0.000278822998067823,0.018712498108387075,22
oulab,8,temporal_hgb,static_full,cutoff_valid,auc,0.062253578485796934,0.054607877928081756,0.06956637585083633,22
oulab,8,temporal_hgb,static_full,cutoff_valid,pr_auc_risk,0.12004267167987759,0.10371777788281279,0.1380116105766418,22
oulab,8,temporal_hgb,static_full,cutoff_valid,brier,-0.02879171691240945,-0.03279975250157674,-0.02355043613653206,22
oulab,8,temporal_hgb,static_full,cutoff_valid,ece,-0.00020037557376575976,-0.00440907684772185,0.002584757921838233,22
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,auc,-0.00943388341363438,-0.015342559144678664,-0.0034399303672544837,22
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,pr_auc_risk,0.025877101445170192,0.0024420839866220456,0.04818281841849041,22
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,brier,0.011244849723622885,0.008227308750172212,0.01412685335411757,22
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,ece,-0.0012769371077003284,-0.005861197944805603,0.01165645585839013,22
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,auc,-0.017294180741203924,-0.023538100817151766,-0.011933076820544859,22
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.04382952458909928,-0.055306369084854055,-0.033786468478462416,22
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,brier,0.009561523860922738,0.005786181077091377,0.013241034530477137,22
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,ece,0.05214745110251595,0.006080616061636703,0.062174875311757374,22
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,auc,-0.014762471403426458,-0.02012608154246042,-0.008695224612639298,22
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.021215786663456804,-0.00034402389273515663,0.04211176203443878,22
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,brier,0.017179796346402376,0.013829004818947664,0.020999440789654412,22
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,ece,0.06294464137633018,0.01466679235372626,0.07996513455476943,22
oulab,10,base_lr_profile,static_full,cutoff_valid,auc,0.06074692887475841,0.050015558125221286,0.07273362469108485,22
oulab,10,base_lr_profile,static_full,cutoff_valid,pr_auc_risk,0.18442754639357228,0.16057669421057377,0.20873242190616487,22
oulab,10,base_lr_profile,static_full,cutoff_valid,brier,-0.01268518923154871,-0.016486979787503887,-0.00832755439796645,22
oulab,10,base_lr_profile,static_full,cutoff_valid,ece,-0.0015103942073625845,-0.006645842616693009,0.008612530776063023,22
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,auc,0.033795854900941835,0.027600570261377303,0.03922747336751993,22
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,pr_auc_risk,0.06658528109888262,0.05593980637868067,0.07588410388127419,22
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,brier,-0.01615625931425957,-0.019550560518570948,-0.012406632592140662,22
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,ece,-0.01683949697963255,-0.020521976635342956,-0.006719977818522882,22
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,auc,-0.00015860157647273887,-0.0005486056979064513,0.000252224999242123,22
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0006379702064318593,6.99597686229847e-05,0.0012863905616167625,22
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,brier,-0.0012192176807169774,-0.0017671371854125727,-0.0006884301770581819,22
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,ece,-0.014787570736454394,-0.017158272531940234,-0.008060721055775148,22
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,auc,0.033713296683470007,0.027535382719452352,0.03914763239420767,22
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06613992607037922,0.05544646652861029,0.07552938310211982,22
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,brier,-0.015026121167864115,-0.018465642997613704,-0.01122109031855797,22
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,ece,-0.004029925653038682,-0.005656162898916872,-0.000398005416705303,22
oulab,10,base_rf_gini,static_full,cutoff_valid,auc,0.05740250295693183,0.05083089187053375,0.06411751679201028,22
oulab,10,base_rf_gini,static_full,cutoff_valid,pr_auc_risk,0.10239380436688017,0.0899567276406875,0.11605827893896875,22
oulab,10,base_rf_gini,static_full,cutoff_valid,brier,-0.030126174751046675,-0.03354451406824723,-0.02612639130020658,22
oulab,10,base_rf_gini,static_full,cutoff_valid,ece,-0.019430555481150906,-0.03055510733269751,-0.005044905899249598,22
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,auc,0.03186367050298,0.02617971107749885,0.036875906368435234,22
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,pr_auc_risk,0.06389517059763206,0.053669963100061904,0.07329336971401892,22
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,brier,-0.01465154658235951,-0.017994129068645434,-0.011042101433015124,22
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,ece,-0.0006520324383293731,-0.003673182980633154,0.0021688532582003093,22
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,auc,-0.0001417297151403707,-0.0006305107693999834,0.0004059001630215441,22
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0005320280441052372,-4.2365698997659516e-05,0.0012462588094623022,22
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,brier,1.740774142117152e-05,-0.00021790202112582924,0.00026023806089219757,22
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,ece,-0.000528754414471597,-0.004527020928007514,0.0031221266435627277,22
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,auc,0.0318015736296815,0.02578138758968796,0.036995840926127004,22
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06361799320680617,0.05320228543127996,0.07311579855443322,22
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,brier,-0.014417801501452082,-0.017824481194872493,-0.01074147831789049,22
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,ece,0.004503613663426874,-0.0001274393151767878,0.005085865413397473,22
oulab,10,stack_7_full,static_full,cutoff_valid,auc,0.0541211140156973,0.0481012252209778,0.06017962680513599,22
oulab,10,stack_7_full,static_full,cutoff_valid,pr_auc_risk,0.09770122771283851,0.08595898172240317,0.11029288208810044,22
oulab,10,stack_7_full,static_full,cutoff_valid,brier,-0.02818008975058088,-0.0314783660301046,-0.02438870559803008,22
oulab,10,stack_7_full,static_full,cutoff_valid,ece,-0.0004059973094370072,-0.004258154079347639,0.0011172381800196114,22
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,auc,0.03470512673366488,0.028543908773173393,0.040058543309252334,22
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,pr_auc_risk,0.06901667828370073,0.05812798553003381,0.07878167863336069,22
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,brier,-0.015055689914871828,-0.01846085533234805,-0.011207236248244577,22
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,ece,-0.0022513319720508483,-0.00488467393952328,0.0006733271322355644,22
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,auc,-0.00027118401117098845,-0.0007526058248556011,0.00026266684438499275,22
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0007889306140216323,-8.189308709634635e-05,0.0017954806290228248,22
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,brier,3.5275138669604855e-05,-0.00023718358501205252,0.00031061171739595636,22
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,ece,-0.0028972467817302327,-0.007093898324311538,0.0034204049621307723,22
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,auc,0.03476184916267666,0.028550411449335827,0.04026207569009159,22
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06884930859480809,0.057929021045594296,0.0786467272576584,22
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,brier,-0.014780761704350054,-0.018216723536938324,-0.010946095338124006,22
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,ece,0.004379475984160804,0.00014548948289223006,0.0065092305511378875,22
oulab,10,temporal_hgb,static_full,cutoff_valid,auc,0.05869265456155648,0.05184861613785511,0.06560416039648956,22
oulab,10,temporal_hgb,static_full,cutoff_valid,pr_auc_risk,0.10440944835230481,0.09154037800640949,0.1186273541664223,22
oulab,10,temporal_hgb,static_full,cutoff_valid,brier,-0.02906727941499905,-0.032365774554385586,-0.025056179816304126,22
oulab,10,temporal_hgb,static_full,cutoff_valid,ece,-0.0022621705039578867,-0.0054241370768710285,-0.0006569219033735591,22
oulab,12,base_lr_profile,activity_conditioned,cutoff_valid,auc,-0.010973141981831858,-0.01730949561918686,-0.004452923560119484,22
oulab,12,base_lr_profile,activity_conditioned,cutoff_valid,pr_auc_risk,0.03126140638558972,0.0071205541701024585,0.05467869326783329,22
oulab,12,base_lr_profile,activity_conditioned,cutoff_valid,brier,0.013035430715630097,0.00971433521716974,0.01639065221534233,22
oulab,12,base_lr_profile,activity_conditioned,cutoff_valid,ece,0.001964618705228888,-0.005058511151996662,0.01328306236860739,22
oulab,12,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,auc,-0.01801733209976042,-0.024501270496805276,-0.012290891323034256,22
oulab,12,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.04560108185031231,-0.057419237906113446,-0.03520637865493501,22
oulab,12,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,brier,0.010784220467935896,0.006604686462892957,0.01480218728671699,22
oulab,12,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,ece,0.06279822814681224,0.014528927642994594,0.07040814195446844,22
oulab,12,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,auc,-0.016902057315946073,-0.022729787358195388,-0.010532807466065072,22
oulab,12,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.026129418549227457,0.003496222081994646,0.048182076842597385,22
oulab,12,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,brier,0.02026868072398194,0.01656524862922642,0.024474101453407553,22
oulab,12,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,ece,0.07406622517500203,0.023212976960482763,0.08906939432913956,22
oulab,12,base_lr_profile,static_full,cutoff_valid,auc,0.05920993563887089,0.048489936399785105,0.07096575731233425,22
oulab,12,base_lr_profile,static_full,cutoff_valid,pr_auc_risk,0.18979437963356072,0.16571140048601318,0.21400003389495637,22
oulab,12,base_lr_profile,static_full,cutoff_valid,brier,-0.010910190658879076,-0.014878231226062799,-0.0064077775731202335,22
oulab,12,base_lr_profile,static_full,cutoff_valid,ece,0.001665660540530121,-0.0060409863718695785,0.010440890552607848,22
oulab,12,base_rf_gini,activity_conditioned,cutoff_valid,auc,0.03576642972272348,0.029463693264937932,0.041085418492000605,22
oulab,12,base_rf_gini,activity_conditioned,cutoff_valid,pr_auc_risk,0.07185182040038363,0.06106978065401394,0.08191725680357587,22
oulab,12,base_rf_gini,activity_conditioned,cutoff_valid,brier,-0.01674859632806827,-0.020233088374696867,-0.012815408361784126,22
oulab,12,base_rf_gini,activity_conditioned,cutoff_valid,ece,-0.01556917337168173,-0.02256906869171457,-0.006802956084899724,22
oulab,12,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,auc,8.272829704880635e-05,-0.0006026638707517157,0.0007612479046397883,22
oulab,12,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0007232231899452213,-0.0002271635627090124,0.0017500907345556363,22
oulab,12,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,brier,-0.0013848017653121936,-0.002060693746614324,-0.0007221660726223437,22
oulab,12,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,ece,-0.01386745500297304,-0.017840641450750754,-0.007815925670646595,22
oulab,12,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,auc,0.035251468198631675,0.028707499277082247,0.040890951472085435,22
oulab,12,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.0710926471178609,0.06001823126514729,0.081459440669757,22
oulab,12,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,brier,-0.01541432963346584,-0.018997936610778095,-0.011375566453816353,22
oulab,12,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,ece,-0.004745685442449632,-0.008090893454138182,-0.0014438830740572696,22
oulab,12,base_rf_gini,static_full,cutoff_valid,auc,0.05847214057882888,0.05215151163059188,0.06504858968654662,22
oulab,12,base_rf_gini,static_full,cutoff_valid,pr_auc_risk,0.10635247230046674,0.09346100203051126,0.12048282003074967,22
oulab,12,base_rf_gini,static_full,cutoff_valid,brier,-0.03044866719541299,-0.03392003114451655,-0.026347899178094866,22
oulab,12,base_rf_gini,static_full,cutoff_valid,ece,-0.02002779543431002,-0.031533104045307535,-0.006622862717734678,22
oulab,12,stack_7_full,activity_conditioned,cutoff_valid,auc,0.03305737028626465,0.027075834519184862,0.038404766907389754,22
oulab,12,stack_7_full,activity_conditioned,cutoff_valid,pr_auc_risk,0.06714836244026867,0.05637472742875311,0.07785601859827208,22
oulab,12,stack_7_full,activity_conditioned,cutoff_valid,brier,-0.014989176037723068,-0.018462642355081292,-0.011294562579461018,22
oulab,12,stack_7_full,activity_conditioned,cutoff_valid,ece,-0.0027225199425361278,-0.003967733266883804,0.0015835250700021292,22
oulab,12,stack_7_full,activity_to_cutoff_valid,cutoff_valid,auc,-0.0001118962109861732,-0.000623487889258803,0.00041769160645010735,22
oulab,12,stack_7_full,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0006110816158888532,-0.00024053683112220393,0.001596539877904626,22
oulab,12,stack_7_full,activity_to_cutoff_valid,cutoff_valid,brier,2.8839925815704603e-05,-0.0003866901543865993,0.0004276426888076123,22
oulab,12,stack_7_full,activity_to_cutoff_valid,cutoff_valid,ece,-0.00047501441411563865,-0.005529195297394475,0.005015597841430583,22
oulab,12,stack_7_full,cutoff_valid_to_activity,cutoff_valid,auc,0.0327782516776054,0.026632749056186157,0.03822052038120678,22
oulab,12,stack_7_full,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06671239955295605,0.05584658342327219,0.0775629299333877,22
oulab,12,stack_7_full,cutoff_valid_to_activity,cutoff_valid,brier,-0.014549146349839476,-0.018038080912264352,-0.010725938245080974,22
oulab,12,stack_7_full,cutoff_valid_to_activity,cutoff_valid,ece,0.004609308743859907,-0.0023573146900789364,0.007279256307720052,22
oulab,12,stack_7_full,static_full,cutoff_valid,auc,0.054087415072937906,0.04845033670841483,0.05985833159709086,22
oulab,12,stack_7_full,static_full,cutoff_valid,pr_auc_risk,0.09867597413424944,0.08639258946589132,0.11247977150578607,22
oulab,12,stack_7_full,static_full,cutoff_valid,brier,-0.028140630989903742,-0.03133612970841426,-0.024538658077698172,22
oulab,12,stack_7_full,static_full,cutoff_valid,ece,-0.0010430519524343967,-0.004202092088880756,0.0009782238931121982,22
oulab,12,temporal_hgb,activity_conditioned,cutoff_valid,auc,0.03680657563685019,0.030640628747382333,0.04221915705776223,22
oulab,12,temporal_hgb,activity_conditioned,cutoff_valid,pr_auc_risk,0.07407286830167825,0.06224702998826334,0.08513356391745096,22
oulab,12,temporal_hgb,activity_conditioned,cutoff_valid,brier,-0.015787979619782067,-0.019192843914465397,-0.011894962211365101,22
oulab,12,temporal_hgb,activity_conditioned,cutoff_valid,ece,-0.002364325336674288,-0.004495299668280087,0.0005772749254999541,22
oulab,12,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,auc,0.0002790744785904353,-0.00026263947183408076,0.0008422883987092448,22
oulab,12,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0018914892353690815,0.0008159063705226316,0.0034518377582933133,22
oulab,12,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,brier,-0.0002495775011815138,-0.0007009848872405945,0.00021966623615891052,22
oulab,12,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,ece,-0.0011459450735899004,-0.007808241218538991,0.0061023343418780355,22
oulab,12,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,auc,0.03622043359231408,0.029644976019503704,0.0418024358897851,22
oulab,12,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07316650974503214,0.06122984255402894,0.08434491015198181,22
oulab,12,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,brier,-0.014981815005231713,-0.01844357165967548,-0.01109447292815758,22
oulab,12,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,ece,0.006219698749220952,-0.0014452800226978288,0.008377893090422047,22
oulab,12,temporal_hgb,static_full,cutoff_valid,auc,0.05948636627671233,0.05293112434901915,0.06626383051853595,22
oulab,12,temporal_hgb,static_full,cutoff_valid,pr_auc_risk,0.10734113786548027,0.09341075858378396,0.122569204957293,22
oulab,12,temporal_hgb,static_full,cutoff_valid,brier,-0.029317342295533233,-0.032481748544878335,-0.025595523940116806,22
oulab,12,temporal_hgb,static_full,cutoff_valid,ece,-0.002521068801266936,-0.0053771826047775894,2.1596449444761235e-05,22
oulab,14,base_lr_profile,activity_conditioned,cutoff_valid,auc,-0.011093117553295007,-0.01775710540532531,-0.004265322777665198,22
oulab,14,base_lr_profile,activity_conditioned,cutoff_valid,pr_auc_risk,0.03829889855213664,0.012984130611375622,0.06282387240683313,22
oulab,14,base_lr_profile,activity_conditioned,cutoff_valid,brier,0.01486690727757406,0.011227111013359837,0.018421638922915422,22
oulab,14,base_lr_profile,activity_conditioned,cutoff_valid,ece,0.003347851930805464,-0.004901637200140759,0.012582368038153028,22
oulab,14,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,auc,-0.01961469431696028,-0.026730306436908217,-0.01326258659131797,22
oulab,14,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.04887021801632807,-0.061214195695678236,-0.0376202490352309,22
oulab,14,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,brier,0.012408370461223173,0.007742339106648135,0.016839135592615892,22
oulab,14,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,ece,0.07217697478958174,0.02228735156930412,0.07914230812989649,22
oulab,14,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,auc,-0.018267226785659285,-0.024286504953472347,-0.011789629191445142,22
oulab,14,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.031824072778864454,0.008381122836686619,0.05482358743445447,22
oulab,14,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,brier,0.023804896098845257,0.019903541679248425,0.028160283470433756,22
oulab,14,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,ece,0.08405958570703834,0.033007228426609345,0.09756955372867968,22
oulab,14,base_lr_profile,static_full,cutoff_valid,auc,0.05909808015954676,0.048628250371796446,0.0705894360258542,22
oulab,14,base_lr_profile,static_full,cutoff_valid,pr_auc_risk,0.19697691001983253,0.1736159689749216,0.22057080253061684,22
oulab,14,base_lr_profile,static_full,cutoff_valid,brier,-0.009111722141966844,-0.01341752738530574,-0.004359974846757662,22
oulab,14,base_lr_profile,static_full,cutoff_valid,ece,0.0023323146273541875,-0.006036528579563409,0.009989696730103963,22
oulab,14,base_rf_gini,activity_conditioned,cutoff_valid,auc,0.03441551091352035,0.028713854181905578,0.040182557170933116,22
oulab,14,base_rf_gini,activity_conditioned,cutoff_valid,pr_auc_risk,0.06749762842910534,0.056701846357647995,0.07917618565323574,22
oulab,14,base_rf_gini,activity_conditioned,cutoff_valid,brier,-0.017733731565010055,-0.02108540145462518,-0.014194127289013607,22
oulab,14,base_rf_gini,activity_conditioned,cutoff_valid,ece,-0.015785312854890002,-0.023698173847178403,-0.010733355856870767,22
oulab,14,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,auc,0.00017314032581361438,-0.0003667075737321085,0.0007107653257392875,22
oulab,14,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0008720367604503343,1.3348038908872492e-05,0.0016715613967251727,22
oulab,14,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,brier,-0.0016902425120854658,-0.0023574213007190896,-0.0011244274660068975,22
oulab,14,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,ece,-0.013820648023113218,-0.019207435843574653,-0.010097478353652024,22
oulab,14,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,auc,0.03398829007375148,0.028078581544433993,0.03990676309756924,22
oulab,14,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06676265410233828,0.05584554617398714,0.07881789913535558,22
oulab,14,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,brier,-0.016120760363697417,-0.01968355290970146,-0.012328460159179684,22
oulab,14,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,ece,-0.004183712296873178,-0.00817409213578011,-0.0015165517064510388,22
oulab,14,base_rf_gini,static_full,cutoff_valid,auc,0.05233266074323761,0.04566885995743708,0.05988946049652199,22
oulab,14,base_rf_gini,static_full,cutoff_valid,pr_auc_risk,0.09449121370823632,0.08151514763906263,0.11007159397712597,22
oulab,14,base_rf_gini,static_full,cutoff_valid,brier,-0.02967370761546781,-0.033426627264469246,-0.02592647826017809,22
