dataset,week,model,protocol,reference_protocol,budget,n_candidates,n_reference,n_flagged,n_actionable_candidates,n_actionable_flagged,n_invalid_flagged,precision,actionable_precision,precision_among_actionable,wasted_budget_rate,recall_protocol,coverage_adjusted_recall,candidate_coverage
oulab,8,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.1,29166,26523,2652,25989,2279,373,0.670814479638009,0.530920060331825,0.6178148310662571,0.14064856711915535,0.1286706205699407,0.1263800376985908,0.9798665309354145
oulab,8,base_lr_profile,static_full,cutoff_valid,0.1,32593,26523,2652,26523,537,2115,0.9683257918552036,0.17081447963800905,0.8435754189944135,0.7975113122171946,0.1492329149232915,0.04066062292433354,1.0
oulab,8,base_lr_profile,activity_conditioned,cutoff_valid,0.2,29166,26523,5303,25989,4440,863,0.6396379407882331,0.47727701301150294,0.570045045045045,0.16273807278898736,0.24533487631997686,0.22717888878915718,0.9798665309354145
oulab,8,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.2,26523,26523,5303,26523,5303,0,0.5791061663209504,0.5791061663209504,0.5791061663209504,0.0,0.2756485055201508,0.2756485055201508,1.0
oulab,8,base_lr_profile,cutoff_valid,cutoff_valid,0.2,26523,26523,5303,26523,5303,0,0.6145577974731284,0.6145577974731284,0.6145577974731284,0.0,0.29252311282649673,0.29252311282649673,1.0
oulab,8,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.2,29166,26523,5303,25989,4550,753,0.6392607957759758,0.49783141617952104,0.5802197802197803,0.14199509711484065,0.24519022132214668,0.23696257068485774,0.9798665309354145
oulab,8,base_lr_profile,static_full,cutoff_valid,0.2,32593,26523,5303,26523,2158,3145,0.8698849707712616,0.2772015840090515,0.6811862835959221,0.5930605317744673,0.26807298930729895,0.13194506776770487,1.0
oulab,8,base_rf_gini,activity_conditioned,cutoff_valid,0.01,29166,26523,267,25989,90,177,0.9812734082397003,0.31835205992509363,0.9444444444444444,0.6629213483146067,0.01894980471575293,0.0076294767076564044,0.9798665309354145
oulab,8,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.01,26523,26523,267,26523,267,0,0.9775280898876404,0.9775280898876404,0.9775280898876404,0.0,0.02342698141998025,0.02342698141998025,1.0
oulab,8,base_rf_gini,cutoff_valid,cutoff_valid,0.01,26523,26523,267,26523,267,0,0.9775280898876404,0.9775280898876404,0.9775280898876404,0.0,0.02342698141998025,0.02342698141998025,1.0
oulab,8,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.01,29166,26523,267,25989,121,146,0.9700374531835206,0.4232209737827715,0.9338842975206612,0.5468164794007491,0.018732822219007666,0.010142716093707926,0.9798665309354145
oulab,8,base_rf_gini,static_full,cutoff_valid,0.01,32593,26523,267,26523,29,238,0.9925093632958801,0.10112359550561797,0.9310344827586207,0.8913857677902621,0.015399814039981405,0.0024234808365496815,1.0
oulab,8,base_rf_gini,activity_conditioned,cutoff_valid,0.05,29166,26523,1327,25989,470,857,0.9623210248681235,0.3165033911077619,0.8936170212765957,0.6458176337603617,0.09236221611456676,0.03769859079077282,0.9798665309354145
oulab,8,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.05,26523,26523,1327,26523,1327,0,0.9562923888470234,0.9562923888470234,0.9562923888470234,0.0,0.11390359931783503,0.11390359931783503,1.0
oulab,8,base_rf_gini,cutoff_valid,cutoff_valid,0.05,26523,26523,1327,26523,1327,0,0.9608138658628486,0.9608138658628486,0.9608138658628486,0.0,0.11444215061484607,0.11444215061484607,1.0
oulab,8,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.05,29166,26523,1327,25989,566,761,0.9630746043707611,0.3896006028636021,0.9134275618374559,0.573474001507159,0.09243454361348184,0.046405170092451306,0.9798665309354145
oulab,8,base_rf_gini,static_full,cutoff_valid,0.05,32593,26523,1327,26523,216,1111,0.9766390354182366,0.13941220798794274,0.8564814814814815,0.8372268274302939,0.07531380753138076,0.016605331657840408,1.0
oulab,8,base_rf_gini,activity_conditioned,cutoff_valid,0.1,29166,26523,2652,25989,1063,1589,0.9585218702865762,0.35935143288084465,0.896519285042333,0.5991704374057315,0.18385650224215247,0.08553989767525357,0.9798665309354145
oulab,8,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.1,26523,26523,2652,26523,2652,0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.0,0.22403733955659277,0.22403733955659277,1.0
oulab,8,base_rf_gini,cutoff_valid,cutoff_valid,0.1,26523,26523,2652,26523,2652,0,0.9457013574660633,0.9457013574660633,0.9457013574660633,0.0,0.22511444215061485,0.22511444215061485,1.0
oulab,8,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.1,29166,26523,2652,25989,1140,1512,0.9585218702865762,0.38838612368024134,0.9035087719298246,0.5701357466063348,0.18385650224215247,0.09245130598689526,0.9798665309354145
oulab,8,base_rf_gini,static_full,cutoff_valid,0.1,32593,26523,2652,26523,512,2140,0.976998491704374,0.1700603318250377,0.880859375,0.8069381598793364,0.15056950255695026,0.04048110582532986,1.0
oulab,8,base_rf_gini,activity_conditioned,cutoff_valid,0.2,29166,26523,5303,25989,2757,2546,0.9330567603243447,0.4529511597209127,0.8712368516503446,0.480105600603432,0.357876464631853,0.2156000359034198,0.9798665309354145
oulab,8,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.2,26523,26523,5303,26523,5303,0,0.8632849330567604,0.8632849330567604,0.8632849330567604,0.0,0.41091463961942376,0.41091463961942376,1.0
oulab,8,base_rf_gini,cutoff_valid,cutoff_valid,0.2,26523,26523,5303,26523,5303,0,0.8613992079954743,0.8613992079954743,0.8613992079954743,0.0,0.41001705412440537,0.41001705412440537,1.0
oulab,8,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.2,29166,26523,5303,25989,2833,2470,0.9319253252875731,0.46615123514991513,0.8725732439110484,0.4657740901376579,0.3574424996383625,0.22188313436854862,0.9798665309354145
oulab,8,base_rf_gini,static_full,cutoff_valid,0.2,32593,26523,5303,26523,1395,3908,0.9658683763907222,0.22892702244012822,0.8702508960573476,0.736941353950594,0.2976522547652255,0.10896687909523382,1.0
oulab,8,stack_7_full,activity_conditioned,cutoff_valid,0.01,29166,26523,267,25989,89,178,0.9700374531835206,0.30337078651685395,0.9101123595505618,0.6666666666666666,0.018732822219007666,0.007270442509649044,0.9798665309354145
oulab,8,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.01,26523,26523,267,26523,267,0,0.9775280898876404,0.9775280898876404,0.9775280898876404,0.0,0.02342698141998025,0.02342698141998025,1.0
oulab,8,stack_7_full,cutoff_valid,cutoff_valid,0.01,26523,26523,267,26523,267,0,0.9737827715355806,0.9737827715355806,0.9737827715355806,0.0,0.023337222870478413,0.023337222870478413,1.0
oulab,8,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.01,29166,26523,267,25989,122,145,0.9850187265917603,0.4419475655430712,0.9672131147540983,0.5430711610486891,0.019022132214668017,0.010591508841217127,0.9798665309354145
oulab,8,stack_7_full,static_full,cutoff_valid,0.01,32593,26523,267,26523,37,230,0.9925093632958801,0.13108614232209737,0.9459459459459459,0.8614232209737828,0.015399814039981405,0.0031415492325644018,1.0
oulab,8,stack_7_full,activity_conditioned,cutoff_valid,0.05,29166,26523,1327,25989,493,834,0.9706103993971364,0.3421250941974378,0.920892494929006,0.6284853051996986,0.09315781860263272,0.04075038147383538,0.9798665309354145
oulab,8,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.05,26523,26523,1327,26523,1327,0,0.9660889223813113,0.9660889223813113,0.9660889223813113,0.0,0.11507046046135895,0.11507046046135895,1.0
oulab,8,stack_7_full,cutoff_valid,cutoff_valid,0.05,26523,26523,1327,26523,1327,0,0.972871137905049,0.972871137905049,0.972871137905049,0.0,0.1158782874068755,0.1158782874068755,1.0
oulab,8,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.05,29166,26523,1327,25989,546,781,0.972871137905049,0.38432554634513943,0.9340659340659341,0.5885455915599096,0.09337480109937799,0.045776860245938425,0.9798665309354145
oulab,8,stack_7_full,static_full,cutoff_valid,0.05,32593,26523,1327,26523,238,1089,0.984174830444612,0.16352675207234363,0.9117647058823529,0.8206480783722683,0.07589493258949326,0.01947760524189929,1.0
oulab,8,stack_7_full,activity_conditioned,cutoff_valid,0.1,29166,26523,2652,25989,1047,1605,0.9671945701357466,0.36199095022624433,0.9169054441260746,0.6052036199095022,0.18552003471719947,0.08616820752176645,0.9798665309354145
oulab,8,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.1,26523,26523,2652,26523,2652,0,0.9551282051282052,0.9551282051282052,0.9551282051282052,0.0,0.22735840588816084,0.22735840588816084,1.0
oulab,8,stack_7_full,cutoff_valid,cutoff_valid,0.1,26523,26523,2652,26523,2652,0,0.9596530920060332,0.9596530920060332,0.9596530920060332,0.0,0.22843550848218291,0.22843550848218291,1.0
oulab,8,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.1,29166,26523,2652,25989,1100,1552,0.967948717948718,0.38273001508295623,0.9227272727272727,0.5852187028657617,0.18566468971502964,0.09110492774436765,0.9798665309354145
oulab,8,stack_7_full,static_full,cutoff_valid,0.1,32593,26523,2652,26523,536,2116,0.9815233785822021,0.18363499245852188,0.9085820895522388,0.7978883861236803,0.15126685262668527,0.043712413607396104,1.0
oulab,8,stack_7_full,activity_conditioned,cutoff_valid,0.2,29166,26523,5303,25989,2766,2537,0.9464454082594758,0.4680369602112012,0.8973246565437455,0.47840844804827454,0.36301171705482427,0.222780719863567,0.9798665309354145
oulab,8,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.2,26523,26523,5303,26523,5303,0,0.8802564586083349,0.8802564586083349,0.8802564586083349,0.0,0.41899290907458936,0.41899290907458936,1.0
oulab,8,stack_7_full,cutoff_valid,cutoff_valid,0.2,26523,26523,5303,26523,5303,0,0.8810107486328493,0.8810107486328493,0.8810107486328493,0.0,0.4193519432725967,0.4193519432725967,1.0
oulab,8,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.2,29166,26523,5303,25989,2803,2500,0.9451254007165755,0.4736941353950594,0.8961826614341777,0.47143126532151614,0.36250542456241863,0.2254734763486222,0.9798665309354145
oulab,8,stack_7_full,static_full,cutoff_valid,0.2,32593,26523,5303,26523,1370,3933,0.9709598340561946,0.22930416745238544,0.8875912408759125,0.7416556666038092,0.29922129242212925,0.10914639619423751,1.0
oulab,8,temporal_hgb,activity_conditioned,cutoff_valid,0.01,29166,26523,267,25989,111,156,0.9737827715355806,0.3895131086142322,0.9369369369369369,0.5842696629213483,0.018805149717922753,0.009334889148191364,0.9798665309354145
oulab,8,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.01,26523,26523,267,26523,267,0,0.9588014981273408,0.9588014981273408,0.9588014981273408,0.0,0.02297818867247105,0.02297818867247105,1.0
oulab,8,temporal_hgb,cutoff_valid,cutoff_valid,0.01,26523,26523,267,26523,267,0,0.951310861423221,0.951310861423221,0.951310861423221,0.0,0.022798671573467374,0.022798671573467374,1.0
oulab,8,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.01,29166,26523,267,25989,151,116,0.9625468164794008,0.5280898876404494,0.9337748344370861,0.4344569288389513,0.018588167221177492,0.012655955479759447,0.9798665309354145
oulab,8,temporal_hgb,static_full,cutoff_valid,0.01,32593,26523,267,26523,48,219,0.9700374531835206,0.149812734082397,0.8333333333333334,0.8202247191011236,0.0150511390051139,0.003590341980073602,1.0
oulab,8,temporal_hgb,activity_conditioned,cutoff_valid,0.05,29166,26523,1327,25989,643,684,0.9660889223813113,0.4506405425772419,0.9300155520995335,0.5154483798040693,0.09272385360914219,0.05367561260210035,0.9798665309354145
oulab,8,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.05,26523,26523,1327,26523,1327,0,0.9532780708364732,0.9532780708364732,0.9532780708364732,0.0,0.11354456511982766,0.11354456511982766,1.0
oulab,8,temporal_hgb,cutoff_valid,cutoff_valid,0.05,26523,26523,1327,26523,1327,0,0.9562923888470234,0.9562923888470234,0.9562923888470234,0.0,0.11390359931783503,0.11390359931783503,1.0
oulab,8,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.05,29166,26523,1327,25989,788,539,0.9547852298417483,0.5486058779201206,0.9238578680203046,0.40617935192162774,0.09163894112541589,0.06534422403733955,0.9798665309354145
oulab,8,temporal_hgb,static_full,cutoff_valid,0.05,32593,26523,1327,26523,229,1098,0.9781461944235117,0.15071590052750566,0.8733624454148472,0.827430293896006,0.07543003254300325,0.01795170990036801,1.0
oulab,8,temporal_hgb,activity_conditioned,cutoff_valid,0.1,29166,26523,2652,25989,1329,1323,0.9585218702865762,0.45965309200603316,0.9172310007524455,0.498868778280543,0.18385650224215247,0.10941567184274302,0.9798665309354145
oulab,8,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.1,26523,26523,2652,26523,2652,0,0.9347662141779789,0.9347662141779789,0.9347662141779789,0.0,0.22251144421506147,0.22251144421506147,1.0
oulab,8,temporal_hgb,cutoff_valid,cutoff_valid,0.1,26523,26523,2652,26523,2652,0,0.9309954751131222,0.9309954751131222,0.9309954751131222,0.0,0.22161385872004308,0.22161385872004308,1.0
oulab,8,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.1,29166,26523,2652,25989,1534,1118,0.9521116138763197,0.5305429864253394,0.9172099087353325,0.4215686274509804,0.18262693476059597,0.12629027914908894,0.9798665309354145
oulab,8,temporal_hgb,static_full,cutoff_valid,0.1,32593,26523,2652,26523,484,2168,0.9807692307692307,0.16327300150829563,0.8946280991735537,0.8174962292609351,0.15115062761506276,0.03886545193429674,1.0
oulab,8,temporal_hgb,activity_conditioned,cutoff_valid,0.2,29166,26523,5303,25989,3043,2260,0.9283424476711295,0.502168583820479,0.8751232336510023,0.4261738638506506,0.3560682771589758,0.23902701732340007,0.9798665309354145
oulab,8,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.2,26523,26523,5303,26523,5303,0,0.8570620403545163,0.8570620403545163,0.8570620403545163,0.0,0.40795260748586304,0.40795260748586304,1.0
oulab,8,temporal_hgb,cutoff_valid,cutoff_valid,0.2,26523,26523,5303,26523,5303,0,0.8536677352442014,0.8536677352442014,0.8536677352442014,0.0,0.4063369535948299,0.4063369535948299,1.0
oulab,8,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.2,29166,26523,5303,25989,3325,1978,0.9202338299075995,0.5472374127852159,0.872781954887218,0.3729964171223836,0.35295819470562706,0.2604793106543398,0.9798665309354145
oulab,8,temporal_hgb,static_full,cutoff_valid,0.2,32593,26523,5303,26523,1588,3715,0.9671883839336225,0.26664152366584953,0.8904282115869018,0.7005468602677729,0.29805904230590424,0.12691858899560182,1.0
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,0.01,29244,26075,260,25637,197,63,0.7807692307692308,0.5423076923076923,0.7157360406091371,0.2423076923076923,0.014640126929179287,0.013187429854096521,0.98320230105465
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.01,26075,26075,260,26075,260,0,0.7153846153846154,0.7153846153846154,0.7153846153846154,0.0,0.01739618406285073,0.01739618406285073,1.0
oulab,10,base_lr_profile,cutoff_valid,cutoff_valid,0.01,26075,26075,260,26075,260,0,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.0,0.023381967826412272,0.023381967826412272,1.0
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.01,29244,26075,260,25637,224,36,0.7884615384615384,0.65,0.7544642857142857,0.13846153846153847,0.014784364632915045,0.015806210250654696,0.98320230105465
oulab,10,base_lr_profile,static_full,cutoff_valid,0.01,32593,26075,260,26075,47,213,0.9961538461538462,0.17692307692307693,0.9787234042553191,0.8192307692307692,0.0150511390051139,0.004302282080059858,1.0
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,0.05,29244,26075,1302,25637,1012,290,0.7127496159754224,0.49078341013824883,0.6314229249011858,0.2227342549923195,0.06692629453339102,0.05976430976430976,0.98320230105465
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.05,26075,26075,1302,26075,1302,0,0.641321044546851,0.641321044546851,0.641321044546851,0.0,0.07809577254021699,0.07809577254021699,1.0
oulab,10,base_lr_profile,cutoff_valid,cutoff_valid,0.05,26075,26075,1302,26075,1302,0,0.7649769585253456,0.7649769585253456,0.7649769585253456,0.0,0.0931537598204265,0.0931537598204265,1.0
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.05,29244,26075,1302,25637,1087,215,0.7027649769585254,0.5384024577572964,0.6448942042318307,0.1651305683563748,0.06598874945910861,0.06556303778526001,0.98320230105465
oulab,10,base_lr_profile,static_full,cutoff_valid,0.05,32593,26075,1302,26075,227,1075,0.988479262672811,0.16282642089093702,0.933920704845815,0.825652841781874,0.07479079497907949,0.019827908716797606,1.0
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,0.1,29244,26075,2609,25637,2086,523,0.6834036029129935,0.48332694518972785,0.6045062320230106,0.20045994633959371,0.12858791288042695,0.1179386457164235,0.98320230105465
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.1,26075,26075,2609,26075,2609,0,0.604829436565734,0.604829436565734,0.604829436565734,0.0,0.14758698092031425,0.14758698092031425,1.0
oulab,10,base_lr_profile,cutoff_valid,cutoff_valid,0.1,26075,26075,2609,26075,2609,0,0.6780375622844002,0.6780375622844002,0.6780375622844002,0.0,0.16545080433969322,0.16545080433969322,1.0
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.1,29244,26075,2609,25637,2196,413,0.6680720582598697,0.5101571483326945,0.6061020036429873,0.15829819854350327,0.1257031588057118,0.12448559670781893,0.98320230105465
oulab,10,base_lr_profile,static_full,cutoff_valid,0.1,32593,26075,2609,26075,501,2108,0.9720199310080491,0.16404752778842469,0.8542914171656687,0.8079724032196244,0.14737331473733148,0.040029928918817806,1.0
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,0.2,29244,26075,5216,25637,4254,962,0.6409125766871165,0.4566717791411043,0.5599435825105783,0.1844325153374233,0.24109332179431703,0.22278338945005613,0.98320230105465
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.2,26075,26075,5216,26075,5216,0,0.566909509202454,0.566909509202454,0.566909509202454,0.0,0.27656191545080433,0.27656191545080433,1.0
oulab,10,base_lr_profile,cutoff_valid,cutoff_valid,0.2,26075,26075,5216,26075,5216,0,0.6008435582822086,0.6008435582822086,0.6008435582822086,0.0,0.2931163486719042,0.2931163486719042,1.0
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.2,29244,26075,5216,25637,4378,838,0.6393788343558282,0.47910276073619634,0.5708085883965281,0.16065950920245398,0.240516370979374,0.23372615039281705,0.98320230105465
oulab,10,base_lr_profile,static_full,cutoff_valid,0.2,32593,26075,5216,26075,2022,3194,0.8719325153374233,0.2597776073619632,0.6701285855588526,0.6123466257668712,0.26429567642956764,0.12673026561915451,1.0
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,0.01,29244,26075,260,25637,84,176,0.9961538461538462,0.3192307692307692,0.9880952380952381,0.676923076923077,0.01867878263378047,0.007762813318368874,0.98320230105465
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.01,26075,26075,260,26075,260,0,0.9961538461538462,0.9961538461538462,0.9961538461538462,0.0,0.024223718668163113,0.024223718668163113,1.0
oulab,10,base_rf_gini,cutoff_valid,cutoff_valid,0.01,26075,26075,260,26075,260,0,0.9961538461538462,0.9961538461538462,0.9961538461538462,0.0,0.024223718668163113,0.024223718668163113,1.0
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.01,29244,26075,260,25637,92,168,0.9961538461538462,0.35,0.9891304347826086,0.6461538461538462,0.01867878263378047,0.008511036288814066,0.98320230105465
oulab,10,base_rf_gini,static_full,cutoff_valid,0.01,32593,26075,260,26075,41,219,1.0,0.1576923076923077,1.0,0.8423076923076923,0.015109251510925152,0.0038346427235316123,1.0
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,0.05,29244,26075,1302,25637,436,866,0.9961597542242704,0.33102918586789554,0.9885321100917431,0.6651305683563749,0.0935381508726381,0.04031051253273475,0.98320230105465
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.05,26075,26075,1302,26075,1302,0,0.9938556067588326,0.9938556067588326,0.9938556067588326,0.0,0.12102506546950992,0.12102506546950992,1.0
oulab,10,base_rf_gini,cutoff_valid,cutoff_valid,0.05,26075,26075,1302,26075,1302,0,0.9907834101382489,0.9907834101382489,0.9907834101382489,0.0,0.12065095398428732,0.12065095398428732,1.0
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.05,29244,26075,1302,25637,498,804,0.9976958525345622,0.38018433179723504,0.9939759036144579,0.6175115207373272,0.09368238857637387,0.046296296296296294,0.98320230105465
oulab,10,base_rf_gini,static_full,cutoff_valid,0.05,32593,26075,1302,26075,230,1072,0.9953917050691244,0.17204301075268819,0.9739130434782609,0.8233486943164362,0.07531380753138076,0.020950243172465393,1.0
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,0.1,29244,26075,2609,25637,974,1635,0.99195093905711,0.3652740513606746,0.9784394250513347,0.6266768876964354,0.18664358863406894,0.08913206135428357,0.98320230105465
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.1,26075,26075,2609,26075,2609,0,0.9789191261019548,0.9789191261019548,0.9789191261019548,0.0,0.23887018331462775,0.23887018331462775,1.0
oulab,10,base_rf_gini,cutoff_valid,cutoff_valid,0.1,26075,26075,2609,26075,2609,0,0.9789191261019548,0.9789191261019548,0.9789191261019548,0.0,0.23887018331462775,0.23887018331462775,1.0
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.1,29244,26075,2609,25637,1027,1582,0.9911843618244538,0.38482177079340746,0.9776046738072055,0.6063625910310464,0.18649935093033318,0.09390198279087168,0.98320230105465
oulab,10,base_rf_gini,static_full,cutoff_valid,0.1,32593,26075,2609,26075,555,2054,0.9950172479877347,0.2077424300498275,0.9765765765765766,0.7872748179379072,0.1508600650860065,0.0506921062476618,1.0
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,0.2,29244,26075,5216,25637,2444,2772,0.9635736196319018,0.4321319018404908,0.9222585924713584,0.531441717791411,0.36246934948795617,0.21081182192293305,0.98320230105465
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.2,26075,26075,5216,26075,5216,0,0.8888036809815951,0.8888036809815951,0.8888036809815951,0.0,0.4335952113729892,0.4335952113729892,1.0
oulab,10,base_rf_gini,cutoff_valid,cutoff_valid,0.2,26075,26075,5216,26075,5216,0,0.8866947852760736,0.8866947852760736,0.8866947852760736,0.0,0.432566404788627,0.432566404788627,1.0
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.2,29244,26075,5216,25637,2471,2745,0.9635736196319018,0.43730828220858897,0.9231080534196682,0.5262653374233128,0.36246934948795617,0.21333707444818556,0.98320230105465
oulab,10,base_rf_gini,static_full,cutoff_valid,0.2,32593,26075,5216,26075,1325,3891,0.9867714723926381,0.24079754601226994,0.9479245283018868,0.7459739263803681,0.29910506741050674,0.11747100635989526,1.0
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,0.01,29244,26075,260,25637,88,172,0.9961538461538462,0.3346153846153846,0.9886363636363636,0.6615384615384615,0.01867878263378047,0.00813692480359147,0.98320230105465
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.01,26075,26075,260,26075,260,0,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.0,0.024130190796857465,0.024130190796857465,1.0
oulab,10,stack_7_full,cutoff_valid,cutoff_valid,0.01,26075,26075,260,26075,260,0,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.0,0.024036662925551816,0.024036662925551816,1.0
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.01,29244,26075,260,25637,113,147,0.9923076923076923,0.4269230769230769,0.9823008849557522,0.5653846153846154,0.018606663781912593,0.010381593714927048,0.98320230105465
oulab,10,stack_7_full,static_full,cutoff_valid,0.01,32593,26075,260,26075,42,218,0.9846153846153847,0.14615384615384616,0.9047619047619048,0.8384615384615385,0.014876801487680148,0.003554059109614665,1.0
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,0.05,29244,26075,1302,25637,444,858,0.9953917050691244,0.33640552995391704,0.9864864864864865,0.6589861751152074,0.09346603202077022,0.0409652076318743,0.98320230105465
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.05,26075,26075,1302,26075,1302,0,0.989247311827957,0.989247311827957,0.989247311827957,0.0,0.12046389824167603,0.12046389824167603,1.0
oulab,10,stack_7_full,cutoff_valid,cutoff_valid,0.05,26075,26075,1302,26075,1302,0,0.988479262672811,0.988479262672811,0.988479262672811,0.0,0.12037037037037036,0.12037037037037036,1.0
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.05,29244,26075,1302,25637,490,812,0.9938556067588326,0.37019969278033793,0.9836734693877551,0.6236559139784946,0.09332179431703447,0.04508043396932286,0.98320230105465
oulab,10,stack_7_full,static_full,cutoff_valid,0.05,32593,26075,1302,26075,207,1095,0.9938556067588326,0.15284178187403993,0.961352657004831,0.8410138248847926,0.07519758251975825,0.018612046389824166,1.0
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,0.1,29244,26075,2609,25637,949,1660,0.9908010732081257,0.3545419701034879,0.9747102212855637,0.6362591031046378,0.18642723207846532,0.0865132809577254,0.98320230105465
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.1,26075,26075,2609,26075,2609,0,0.9816021464162514,0.9816021464162514,0.9816021464162514,0.0,0.2395248784137673,0.2395248784137673,1.0
oulab,10,stack_7_full,cutoff_valid,cutoff_valid,0.1,26075,26075,2609,26075,2609,0,0.9816021464162514,0.9816021464162514,0.9816021464162514,0.0,0.2395248784137673,0.2395248784137673,1.0
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.1,29244,26075,2609,25637,998,1611,0.99195093905711,0.3744729781525489,0.9789579158316634,0.6174779609045611,0.18664358863406894,0.09137673026561915,0.98320230105465
oulab,10,stack_7_full,static_full,cutoff_valid,0.1,32593,26075,2609,26075,461,2148,0.9946339593714066,0.17133001149865848,0.9696312364425163,0.8233039478727482,0.15080195258019527,0.04180695847362514,1.0
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,0.2,29244,26075,5216,25637,2448,2768,0.964340490797546,0.43366564417177916,0.9240196078431373,0.5306748466257669,0.3627578248954277,0.21156004489337824,0.98320230105465
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.2,26075,26075,5216,26075,5216,0,0.9001150306748467,0.9001150306748467,0.9001150306748467,0.0,0.4391133557800225,0.4391133557800225,1.0
oulab,10,stack_7_full,cutoff_valid,cutoff_valid,0.2,26075,26075,5216,26075,5216,0,0.8997315950920245,0.8997315950920245,0.8997315950920245,0.0,0.4389263000374111,0.4389263000374111,1.0
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.2,29244,26075,5216,25637,2458,2758,0.9649156441717791,0.4361579754601227,0.9255492270138324,0.5287576687116564,0.3629741814510313,0.21277590722035167,0.98320230105465
oulab,10,stack_7_full,static_full,cutoff_valid,0.2,32593,26075,5216,26075,1226,3990,0.986579754601227,0.22162576687116564,0.9429037520391517,0.7649539877300614,0.2990469549046955,0.10811821922933033,1.0
