comparison_type,dataset,week_from,week_to,model,budget,protocol,reference_protocol,jaccard,intersection,union
time,oulab,14,16,temporal_hgb,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7563744324135522,4331,5726
time,oulab,2,4,base_dffnn,0.01,cutoff_valid,cutoff_valid,0.26136363636363635,115,440
time,oulab,4,6,base_dffnn,0.01,cutoff_valid,cutoff_valid,0.34739454094292804,140,403
time,oulab,6,8,base_dffnn,0.01,cutoff_valid,cutoff_valid,0.3234567901234568,131,405
time,oulab,8,10,base_dffnn,0.01,cutoff_valid,cutoff_valid,0.31094527363184077,125,402
time,oulab,10,12,base_dffnn,0.01,cutoff_valid,cutoff_valid,0.4230769230769231,154,364
time,oulab,12,14,base_dffnn,0.01,cutoff_valid,cutoff_valid,0.31202046035805625,122,391
time,oulab,14,16,base_dffnn,0.01,cutoff_valid,cutoff_valid,0.4415954415954416,155,351
time,oulab,2,4,base_dffnn,0.05,cutoff_valid,cutoff_valid,0.2743119266055046,598,2180
time,oulab,4,6,base_dffnn,0.05,cutoff_valid,cutoff_valid,0.4839412084921067,889,1837
time,oulab,6,8,base_dffnn,0.05,cutoff_valid,cutoff_valid,0.4295624332977588,805,1874
time,oulab,8,10,base_dffnn,0.05,cutoff_valid,cutoff_valid,0.5276002324230099,908,1721
time,oulab,10,12,base_dffnn,0.05,cutoff_valid,cutoff_valid,0.6899477806788512,1057,1532
time,oulab,12,14,base_dffnn,0.05,cutoff_valid,cutoff_valid,0.5955056179775281,954,1602
time,oulab,14,16,base_dffnn,0.05,cutoff_valid,cutoff_valid,0.6842809364548496,1023,1495
time,oulab,2,4,base_dffnn,0.1,cutoff_valid,cutoff_valid,0.3429123400144893,1420,4141
time,oulab,4,6,base_dffnn,0.1,cutoff_valid,cutoff_valid,0.5353222628764425,1902,3553
time,oulab,6,8,base_dffnn,0.1,cutoff_valid,cutoff_valid,0.4835134386256581,1745,3609
time,oulab,8,10,base_dffnn,0.1,cutoff_valid,cutoff_valid,0.6083766432283705,1990,3271
time,oulab,10,12,base_dffnn,0.1,cutoff_valid,cutoff_valid,0.7952182952182952,2295,2886
time,oulab,12,14,base_dffnn,0.1,cutoff_valid,cutoff_valid,0.6897122064174661,2085,3023
time,oulab,14,16,base_dffnn,0.1,cutoff_valid,cutoff_valid,0.7516544757924069,2158,2871
time,oulab,2,4,base_dffnn,0.2,cutoff_valid,cutoff_valid,0.4602757715036113,3505,7615
time,oulab,4,6,base_dffnn,0.2,cutoff_valid,cutoff_valid,0.5687994248741912,3956,6955
time,oulab,6,8,base_dffnn,0.2,cutoff_valid,cutoff_valid,0.5484524153890656,3792,6914
time,oulab,8,10,base_dffnn,0.2,cutoff_valid,cutoff_valid,0.6835787451984635,4271,6248
time,oulab,10,12,base_dffnn,0.2,cutoff_valid,cutoff_valid,0.8177512717067181,4662,5701
time,oulab,12,14,base_dffnn,0.2,cutoff_valid,cutoff_valid,0.6960491367861886,4193,6024
time,oulab,14,16,base_dffnn,0.2,cutoff_valid,cutoff_valid,0.7885470389471813,4434,5623
time,oulab,2,4,base_knn,0.01,cutoff_valid,cutoff_valid,0.23608017817371937,106,449
time,oulab,4,6,base_knn,0.01,cutoff_valid,cutoff_valid,0.5514285714285714,193,350
time,oulab,6,8,base_knn,0.01,cutoff_valid,cutoff_valid,0.48476454293628807,175,361
time,oulab,8,10,base_knn,0.01,cutoff_valid,cutoff_valid,0.34438775510204084,135,392
time,oulab,10,12,base_knn,0.01,cutoff_valid,cutoff_valid,0.6137071651090342,197,321
time,oulab,12,14,base_knn,0.01,cutoff_valid,cutoff_valid,0.4171270718232044,151,362
time,oulab,14,16,base_knn,0.01,cutoff_valid,cutoff_valid,0.5521472392638037,180,326
time,oulab,2,4,base_knn,0.05,cutoff_valid,cutoff_valid,0.2795946568401658,607,2171
time,oulab,4,6,base_knn,0.05,cutoff_valid,cutoff_valid,0.5254616675993284,939,1787
time,oulab,6,8,base_knn,0.05,cutoff_valid,cutoff_valid,0.46794520547945206,854,1825
time,oulab,8,10,base_knn,0.05,cutoff_valid,cutoff_valid,0.46707589285714285,837,1792
time,oulab,10,12,base_knn,0.05,cutoff_valid,cutoff_valid,0.7422611036339165,1103,1486
time,oulab,12,14,base_knn,0.05,cutoff_valid,cutoff_valid,0.6218274111675127,980,1576
time,oulab,14,16,base_knn,0.05,cutoff_valid,cutoff_valid,0.6120358514724712,956,1562
time,oulab,2,4,base_knn,0.1,cutoff_valid,cutoff_valid,0.272831311512932,1192,4369
time,oulab,4,6,base_knn,0.1,cutoff_valid,cutoff_valid,0.522892238972641,1873,3582
time,oulab,6,8,base_knn,0.1,cutoff_valid,cutoff_valid,0.4330835117773019,1618,3736
time,oulab,8,10,base_knn,0.1,cutoff_valid,cutoff_valid,0.5244856563314981,1810,3451
time,oulab,10,12,base_knn,0.1,cutoff_valid,cutoff_valid,0.8210896309314587,2336,2845
time,oulab,12,14,base_knn,0.1,cutoff_valid,cutoff_valid,0.7344651952461799,2163,2945
time,oulab,14,16,base_knn,0.1,cutoff_valid,cutoff_valid,0.7559357541899442,2165,2864
time,oulab,2,4,base_knn,0.2,cutoff_valid,cutoff_valid,0.36007827788649704,2944,8176
time,oulab,4,6,base_knn,0.2,cutoff_valid,cutoff_valid,0.5833696125380932,4020,6891
time,oulab,6,8,base_knn,0.2,cutoff_valid,cutoff_valid,0.5104401805869074,3618,7088
time,oulab,8,10,base_knn,0.2,cutoff_valid,cutoff_valid,0.6145817344589409,4004,6515
time,oulab,10,12,base_knn,0.2,cutoff_valid,cutoff_valid,0.8085514834205934,4633,5730
time,oulab,12,14,base_knn,0.2,cutoff_valid,cutoff_valid,0.7290573701133863,4308,5909
time,oulab,14,16,base_knn,0.2,cutoff_valid,cutoff_valid,0.7734085699171221,4386,5671
time,oulab,2,4,base_lr_clickstream,0.01,cutoff_valid,cutoff_valid,0.23059866962305986,104,451
time,oulab,4,6,base_lr_clickstream,0.01,cutoff_valid,cutoff_valid,0.5514285714285714,193,350
time,oulab,6,8,base_lr_clickstream,0.01,cutoff_valid,cutoff_valid,0.5581395348837209,192,344
time,oulab,8,10,base_lr_clickstream,0.01,cutoff_valid,cutoff_valid,0.5100286532951289,178,349
time,oulab,10,12,base_lr_clickstream,0.01,cutoff_valid,cutoff_valid,0.9328358208955224,250,268
time,oulab,12,14,base_lr_clickstream,0.01,cutoff_valid,cutoff_valid,0.8654545454545455,238,275
time,oulab,14,16,base_lr_clickstream,0.01,cutoff_valid,cutoff_valid,0.8810408921933085,237,269
time,oulab,2,4,base_lr_clickstream,0.05,cutoff_valid,cutoff_valid,0.3011709601873536,643,2135
time,oulab,4,6,base_lr_clickstream,0.05,cutoff_valid,cutoff_valid,0.6245530393325387,1048,1678
time,oulab,6,8,base_lr_clickstream,0.05,cutoff_valid,cutoff_valid,0.5805309734513274,984,1695
time,oulab,8,10,base_lr_clickstream,0.05,cutoff_valid,cutoff_valid,0.4157242864835757,772,1857
time,oulab,10,12,base_lr_clickstream,0.05,cutoff_valid,cutoff_valid,0.8693140794223827,1204,1385
time,oulab,12,14,base_lr_clickstream,0.05,cutoff_valid,cutoff_valid,0.8562091503267973,1179,1377
time,oulab,14,16,base_lr_clickstream,0.05,cutoff_valid,cutoff_valid,0.8763040238450075,1176,1342
time,oulab,2,4,base_lr_clickstream,0.1,cutoff_valid,cutoff_valid,0.34714147286821706,1433,4128
time,oulab,4,6,base_lr_clickstream,0.1,cutoff_valid,cutoff_valid,0.6661576053756872,2181,3274
time,oulab,6,8,base_lr_clickstream,0.1,cutoff_valid,cutoff_valid,0.6111947035811014,2031,3323
time,oulab,8,10,base_lr_clickstream,0.1,cutoff_valid,cutoff_valid,0.5455346650998825,1857,3404
time,oulab,10,12,base_lr_clickstream,0.1,cutoff_valid,cutoff_valid,0.8764940239043825,2420,2761
time,oulab,12,14,base_lr_clickstream,0.1,cutoff_valid,cutoff_valid,0.8690084156604464,2375,2733
time,oulab,14,16,base_lr_clickstream,0.1,cutoff_valid,cutoff_valid,0.8750932140193886,2347,2682
time,oulab,2,4,base_lr_clickstream,0.2,cutoff_valid,cutoff_valid,0.43910961563349293,3393,7727
time,oulab,4,6,base_lr_clickstream,0.2,cutoff_valid,cutoff_valid,0.7091165413533834,4527,6384
time,oulab,6,8,base_lr_clickstream,0.2,cutoff_valid,cutoff_valid,0.6722899094033115,4304,6402
time,oulab,8,10,base_lr_clickstream,0.2,cutoff_valid,cutoff_valid,0.6549716803020768,4163,6356
time,oulab,10,12,base_lr_clickstream,0.2,cutoff_valid,cutoff_valid,0.8886458902861308,4876,5487
time,oulab,12,14,base_lr_clickstream,0.2,cutoff_valid,cutoff_valid,0.8412326545323482,4668,5549
time,oulab,14,16,base_lr_clickstream,0.2,cutoff_valid,cutoff_valid,0.8872208669544005,4728,5329
time,oulab,2,4,base_lr_profile,0.01,cutoff_valid,cutoff_valid,0.33413461538461536,139,416
time,oulab,4,6,base_lr_profile,0.01,cutoff_valid,cutoff_valid,0.7021943573667712,224,319
time,oulab,6,8,base_lr_profile,0.01,cutoff_valid,cutoff_valid,0.867595818815331,249,287
time,oulab,8,10,base_lr_profile,0.01,cutoff_valid,cutoff_valid,0.8491228070175438,242,285
time,oulab,10,12,base_lr_profile,0.01,cutoff_valid,cutoff_valid,0.9473684210526315,252,266
time,oulab,12,14,base_lr_profile,0.01,cutoff_valid,cutoff_valid,0.9285714285714286,247,266
time,oulab,14,16,base_lr_profile,0.01,cutoff_valid,cutoff_valid,0.9166666666666666,242,264
time,oulab,2,4,base_lr_profile,0.05,cutoff_valid,cutoff_valid,0.4483837330552659,860,1918
time,oulab,4,6,base_lr_profile,0.05,cutoff_valid,cutoff_valid,0.8052980132450331,1216,1510
time,oulab,6,8,base_lr_profile,0.05,cutoff_valid,cutoff_valid,0.8839662447257384,1257,1422
time,oulab,8,10,base_lr_profile,0.05,cutoff_valid,cutoff_valid,0.8384615384615385,1199,1430
time,oulab,10,12,base_lr_profile,0.05,cutoff_valid,cutoff_valid,0.9466165413533835,1259,1330
time,oulab,12,14,base_lr_profile,0.05,cutoff_valid,cutoff_valid,0.9319727891156463,1233,1323
time,oulab,14,16,base_lr_profile,0.05,cutoff_valid,cutoff_valid,0.9324635456638527,1215,1303
time,oulab,2,4,base_lr_profile,0.1,cutoff_valid,cutoff_valid,0.5924971363115693,2069,3492
time,oulab,4,6,base_lr_profile,0.1,cutoff_valid,cutoff_valid,0.8522920203735145,2510,2945
time,oulab,6,8,base_lr_profile,0.1,cutoff_valid,cutoff_valid,0.8938804386275203,2527,2827
time,oulab,8,10,base_lr_profile,0.1,cutoff_valid,cutoff_valid,0.8695806680881307,2447,2814
time,oulab,10,12,base_lr_profile,0.1,cutoff_valid,cutoff_valid,0.9543568464730291,2530,2651
time,oulab,12,14,base_lr_profile,0.1,cutoff_valid,cutoff_valid,0.9319213313161876,2464,2644
time,oulab,14,16,base_lr_profile,0.1,cutoff_valid,cutoff_valid,0.9357197844495766,2431,2598
time,oulab,2,4,base_lr_profile,0.2,cutoff_valid,cutoff_valid,0.7536666140987226,4779,6341
time,oulab,4,6,base_lr_profile,0.2,cutoff_valid,cutoff_valid,0.9015336354130359,5173,5738
time,oulab,6,8,base_lr_profile,0.2,cutoff_valid,cutoff_valid,0.9241552839683681,5142,5564
time,oulab,8,10,base_lr_profile,0.2,cutoff_valid,cutoff_valid,0.9125454545454545,5019,5500
time,oulab,10,12,base_lr_profile,0.2,cutoff_valid,cutoff_valid,0.9612036336109009,5079,5284
time,oulab,12,14,base_lr_profile,0.2,cutoff_valid,cutoff_valid,0.939445709946849,4949,5268
time,oulab,14,16,base_lr_profile,0.2,cutoff_valid,cutoff_valid,0.9430061823802164,4881,5176
time,oulab,2,4,base_lr_weekly,0.01,cutoff_valid,cutoff_valid,0.2251655629139073,102,453
time,oulab,4,6,base_lr_weekly,0.01,cutoff_valid,cutoff_valid,0.34074074074074073,138,405
time,oulab,6,8,base_lr_weekly,0.01,cutoff_valid,cutoff_valid,0.3850129198966408,149,387
time,oulab,8,10,base_lr_weekly,0.01,cutoff_valid,cutoff_valid,0.38320209973753283,146,381
time,oulab,10,12,base_lr_weekly,0.01,cutoff_valid,cutoff_valid,0.7862068965517242,228,290
time,oulab,12,14,base_lr_weekly,0.01,cutoff_valid,cutoff_valid,0.593167701863354,191,322
time,oulab,14,16,base_lr_weekly,0.01,cutoff_valid,cutoff_valid,0.7094594594594594,210,296
time,oulab,2,4,base_lr_weekly,0.05,cutoff_valid,cutoff_valid,0.36176470588235293,738,2040
time,oulab,4,6,base_lr_weekly,0.05,cutoff_valid,cutoff_valid,0.40010272213662046,779,1947
time,oulab,6,8,base_lr_weekly,0.05,cutoff_valid,cutoff_valid,0.41596194503171247,787,1892
time,oulab,8,10,base_lr_weekly,0.05,cutoff_valid,cutoff_valid,0.3984042553191489,749,1880
time,oulab,10,12,base_lr_weekly,0.05,cutoff_valid,cutoff_valid,0.677900194426442,1046,1543
time,oulab,12,14,base_lr_weekly,0.05,cutoff_valid,cutoff_valid,0.5984990619136961,957,1599
time,oulab,14,16,base_lr_weekly,0.05,cutoff_valid,cutoff_valid,0.7002025658338961,1037,1481
time,oulab,2,4,base_lr_weekly,0.1,cutoff_valid,cutoff_valid,0.43732230550529855,1692,3869
time,oulab,4,6,base_lr_weekly,0.1,cutoff_valid,cutoff_valid,0.42391020621247716,1624,3831
time,oulab,6,8,base_lr_weekly,0.1,cutoff_valid,cutoff_valid,0.42773333333333335,1604,3750
time,oulab,8,10,base_lr_weekly,0.1,cutoff_valid,cutoff_valid,0.42923118717739744,1580,3681
time,oulab,10,12,base_lr_weekly,0.1,cutoff_valid,cutoff_valid,0.7616456987419246,2240,2941
time,oulab,12,14,base_lr_weekly,0.1,cutoff_valid,cutoff_valid,0.6088188976377953,1933,3175
time,oulab,14,16,base_lr_weekly,0.1,cutoff_valid,cutoff_valid,0.712874659400545,2093,2936
time,oulab,2,4,base_lr_weekly,0.2,cutoff_valid,cutoff_valid,0.5131310382364948,3771,7349
time,oulab,4,6,base_lr_weekly,0.2,cutoff_valid,cutoff_valid,0.5037210584343991,3655,7256
time,oulab,6,8,base_lr_weekly,0.2,cutoff_valid,cutoff_valid,0.5351304846572985,3732,6974
time,oulab,8,10,base_lr_weekly,0.2,cutoff_valid,cutoff_valid,0.6341463414634146,4082,6437
time,oulab,10,12,base_lr_weekly,0.2,cutoff_valid,cutoff_valid,0.8293027360988526,4698,5665
time,oulab,12,14,base_lr_weekly,0.2,cutoff_valid,cutoff_valid,0.7088141829737414,4238,5979
time,oulab,14,16,base_lr_weekly,0.2,cutoff_valid,cutoff_valid,0.8029759770527071,4479,5578
time,oulab,2,4,base_rf_entropy,0.01,cutoff_valid,cutoff_valid,0.23333333333333334,105,450
time,oulab,4,6,base_rf_entropy,0.01,cutoff_valid,cutoff_valid,0.5083333333333333,183,360
time,oulab,6,8,base_rf_entropy,0.01,cutoff_valid,cutoff_valid,0.5227272727272727,184,352
time,oulab,8,10,base_rf_entropy,0.01,cutoff_valid,cutoff_valid,0.327455919395466,130,397
time,oulab,10,12,base_rf_entropy,0.01,cutoff_valid,cutoff_valid,0.5649546827794562,187,331
time,oulab,12,14,base_rf_entropy,0.01,cutoff_valid,cutoff_valid,0.4657142857142857,163,350
time,oulab,14,16,base_rf_entropy,0.01,cutoff_valid,cutoff_valid,0.4624277456647399,160,346
time,oulab,2,4,base_rf_entropy,0.05,cutoff_valid,cutoff_valid,0.28969359331476324,624,2154
time,oulab,4,6,base_rf_entropy,0.05,cutoff_valid,cutoff_valid,0.5586049170954831,977,1749
time,oulab,6,8,base_rf_entropy,0.05,cutoff_valid,cutoff_valid,0.5630105017502918,965,1714
time,oulab,8,10,base_rf_entropy,0.05,cutoff_valid,cutoff_valid,0.5904416212946159,976,1653
time,oulab,10,12,base_rf_entropy,0.05,cutoff_valid,cutoff_valid,0.8168421052631579,1164,1425
time,oulab,12,14,base_rf_entropy,0.05,cutoff_valid,cutoff_valid,0.7399591558883595,1087,1469
time,oulab,14,16,base_rf_entropy,0.05,cutoff_valid,cutoff_valid,0.742560553633218,1073,1445
time,oulab,2,4,base_rf_entropy,0.1,cutoff_valid,cutoff_valid,0.36299019607843136,1481,4080
time,oulab,4,6,base_rf_entropy,0.1,cutoff_valid,cutoff_valid,0.5409604519774012,1915,3540
time,oulab,6,8,base_rf_entropy,0.1,cutoff_valid,cutoff_valid,0.5141402714932126,1818,3536
time,oulab,8,10,base_rf_entropy,0.1,cutoff_valid,cutoff_valid,0.6333436820863086,2040,3221
time,oulab,10,12,base_rf_entropy,0.1,cutoff_valid,cutoff_valid,0.8457427858924118,2374,2807
time,oulab,12,14,base_rf_entropy,0.1,cutoff_valid,cutoff_valid,0.808141592920354,2283,2825
time,oulab,14,16,base_rf_entropy,0.1,cutoff_valid,cutoff_valid,0.8287272727272728,2279,2750
time,oulab,2,4,base_rf_entropy,0.2,cutoff_valid,cutoff_valid,0.4479166666666667,3440,7680
time,oulab,4,6,base_rf_entropy,0.2,cutoff_valid,cutoff_valid,0.5817628298057408,4013,6898
time,oulab,6,8,base_rf_entropy,0.2,cutoff_valid,cutoff_valid,0.5379974141646315,3745,6961
time,oulab,8,10,base_rf_entropy,0.2,cutoff_valid,cutoff_valid,0.6691526499523961,4217,6302
time,oulab,10,12,base_rf_entropy,0.2,cutoff_valid,cutoff_valid,0.8465787598004276,4751,5612
time,oulab,12,14,base_rf_entropy,0.2,cutoff_valid,cutoff_valid,0.7093859795884223,4240,5977
time,oulab,14,16,base_rf_entropy,0.2,cutoff_valid,cutoff_valid,0.7402664820903271,4278,5779
time,oulab,2,4,base_rf_gini,0.01,cutoff_valid,cutoff_valid,0.21179039301310043,97,458
time,oulab,4,6,base_rf_gini,0.01,cutoff_valid,cutoff_valid,0.5125348189415042,184,359
time,oulab,6,8,base_rf_gini,0.01,cutoff_valid,cutoff_valid,0.5184135977337111,183,353
time,oulab,8,10,base_rf_gini,0.01,cutoff_valid,cutoff_valid,0.3076923076923077,124,403
time,oulab,10,12,base_rf_gini,0.01,cutoff_valid,cutoff_valid,0.6289308176100629,200,318
time,oulab,12,14,base_rf_gini,0.01,cutoff_valid,cutoff_valid,0.46153846153846156,162,351
time,oulab,14,16,base_rf_gini,0.01,cutoff_valid,cutoff_valid,0.4415954415954416,155,351
time,oulab,2,4,base_rf_gini,0.05,cutoff_valid,cutoff_valid,0.29029261495587555,625,2153
time,oulab,4,6,base_rf_gini,0.05,cutoff_valid,cutoff_valid,0.565766800689259,985,1741
time,oulab,6,8,base_rf_gini,0.05,cutoff_valid,cutoff_valid,0.5731062830299471,976,1703
time,oulab,8,10,base_rf_gini,0.05,cutoff_valid,cutoff_valid,0.6020719073735528,988,1641
time,oulab,10,12,base_rf_gini,0.05,cutoff_valid,cutoff_valid,0.8193956430077302,1166,1423
time,oulab,12,14,base_rf_gini,0.05,cutoff_valid,cutoff_valid,0.756701030927835,1101,1455
time,oulab,14,16,base_rf_gini,0.05,cutoff_valid,cutoff_valid,0.7510431154381085,1080,1438
time,oulab,2,4,base_rf_gini,0.1,cutoff_valid,cutoff_valid,0.36936715094804234,1500,4061
time,oulab,4,6,base_rf_gini,0.1,cutoff_valid,cutoff_valid,0.5435766836445953,1921,3534
time,oulab,6,8,base_rf_gini,0.1,cutoff_valid,cutoff_valid,0.5162843387142453,1823,3531
time,oulab,8,10,base_rf_gini,0.1,cutoff_valid,cutoff_valid,0.6389408099688474,2051,3210
time,oulab,10,12,base_rf_gini,0.1,cutoff_valid,cutoff_valid,0.8503571428571428,2381,2800
time,oulab,12,14,base_rf_gini,0.1,cutoff_valid,cutoff_valid,0.8145648312611012,2293,2815
time,oulab,14,16,base_rf_gini,0.1,cutoff_valid,cutoff_valid,0.8234227701232777,2271,2758
time,oulab,2,4,base_rf_gini,0.2,cutoff_valid,cutoff_valid,0.44490644490644493,3424,7696
time,oulab,4,6,base_rf_gini,0.2,cutoff_valid,cutoff_valid,0.5849796629866357,4027,6884
time,oulab,6,8,base_rf_gini,0.2,cutoff_valid,cutoff_valid,0.5435409457900807,3770,6936
time,oulab,8,10,base_rf_gini,0.2,cutoff_valid,cutoff_valid,0.6694175527694017,4218,6301
time,oulab,10,12,base_rf_gini,0.2,cutoff_valid,cutoff_valid,0.8377371874445824,4724,5639
time,oulab,12,14,base_rf_gini,0.2,cutoff_valid,cutoff_valid,0.7065308167696676,4230,5987
time,oulab,14,16,base_rf_gini,0.2,cutoff_valid,cutoff_valid,0.7414718614718615,4282,5775
time,oulab,2,4,base_svm,0.01,cutoff_valid,cutoff_valid,0.2251655629139073,102,453
time,oulab,4,6,base_svm,0.01,cutoff_valid,cutoff_valid,0.49175824175824173,179,364
time,oulab,6,8,base_svm,0.01,cutoff_valid,cutoff_valid,0.48066298342541436,174,362
time,oulab,8,10,base_svm,0.01,cutoff_valid,cutoff_valid,0.26987951807228916,112,415
time,oulab,10,12,base_svm,0.01,cutoff_valid,cutoff_valid,0.6289308176100629,200,318
time,oulab,12,14,base_svm,0.01,cutoff_valid,cutoff_valid,0.33246753246753247,128,385
time,oulab,14,16,base_svm,0.01,cutoff_valid,cutoff_valid,0.66996699669967,203,303
time,oulab,2,4,base_svm,0.05,cutoff_valid,cutoff_valid,0.2914923291492329,627,2151
time,oulab,4,6,base_svm,0.05,cutoff_valid,cutoff_valid,0.6206896551724138,1044,1682
time,oulab,6,8,base_svm,0.05,cutoff_valid,cutoff_valid,0.5974955277280859,1002,1677
time,oulab,8,10,base_svm,0.05,cutoff_valid,cutoff_valid,0.39395546129374337,743,1886
time,oulab,10,12,base_svm,0.05,cutoff_valid,cutoff_valid,0.7481431465226198,1108,1481
time,oulab,12,14,base_svm,0.05,cutoff_valid,cutoff_valid,0.5905413814561294,949,1607
time,oulab,14,16,base_svm,0.05,cutoff_valid,cutoff_valid,0.7129251700680272,1048,1470
time,oulab,2,4,base_svm,0.1,cutoff_valid,cutoff_valid,0.3180848542308604,1342,4219
time,oulab,4,6,base_svm,0.1,cutoff_valid,cutoff_valid,0.676913618198586,2202,3253
time,oulab,6,8,base_svm,0.1,cutoff_valid,cutoff_valid,0.6333129957291032,2076,3278
time,oulab,8,10,base_svm,0.1,cutoff_valid,cutoff_valid,0.548263684520306,1863,3398
time,oulab,10,12,base_svm,0.1,cutoff_valid,cutoff_valid,0.8683736025964659,2408,2773
time,oulab,12,14,base_svm,0.1,cutoff_valid,cutoff_valid,0.8203848895224519,2302,2806
time,oulab,14,16,base_svm,0.1,cutoff_valid,cutoff_valid,0.8570901033973413,2321,2708
time,oulab,2,4,base_svm,0.2,cutoff_valid,cutoff_valid,0.4378070855960693,3386,7734
time,oulab,4,6,base_svm,0.2,cutoff_valid,cutoff_valid,0.7147571900047147,4548,6363
time,oulab,6,8,base_svm,0.2,cutoff_valid,cutoff_valid,0.6668223571539779,4283,6423
time,oulab,8,10,base_svm,0.2,cutoff_valid,cutoff_valid,0.6617693522906793,4189,6330
time,oulab,10,12,base_svm,0.2,cutoff_valid,cutoff_valid,0.8931311655096821,4889,5474
time,oulab,12,14,base_svm,0.2,cutoff_valid,cutoff_valid,0.834620219069851,4648,5569
time,oulab,14,16,base_svm,0.2,cutoff_valid,cutoff_valid,0.8865128493716,4726,5331
time,oulab,2,4,flat_hgb,0.01,cutoff_valid,cutoff_valid,0.09467455621301775,48,507
time,oulab,4,6,flat_hgb,0.01,cutoff_valid,cutoff_valid,0.1960352422907489,89,454
time,oulab,6,8,flat_hgb,0.01,cutoff_valid,cutoff_valid,0.29782082324455206,123,413
time,oulab,8,10,flat_hgb,0.01,cutoff_valid,cutoff_valid,0.37597911227154046,144,383
time,oulab,10,12,flat_hgb,0.01,cutoff_valid,cutoff_valid,0.39622641509433965,147,371
time,oulab,12,14,flat_hgb,0.01,cutoff_valid,cutoff_valid,0.5222551928783383,176,337
time,oulab,14,16,flat_hgb,0.01,cutoff_valid,cutoff_valid,0.45821325648414984,159,347
time,oulab,2,4,flat_hgb,0.05,cutoff_valid,cutoff_valid,0.19948186528497408,462,2316
time,oulab,4,6,flat_hgb,0.05,cutoff_valid,cutoff_valid,0.37399193548387094,742,1984
time,oulab,6,8,flat_hgb,0.05,cutoff_valid,cutoff_valid,0.4318546231961518,808,1871
time,oulab,8,10,flat_hgb,0.05,cutoff_valid,cutoff_valid,0.4532891100055279,820,1809
time,oulab,10,12,flat_hgb,0.05,cutoff_valid,cutoff_valid,0.7387508394895903,1100,1489
time,oulab,12,14,flat_hgb,0.05,cutoff_valid,cutoff_valid,0.7028647568287808,1055,1501
time,oulab,14,16,flat_hgb,0.05,cutoff_valid,cutoff_valid,0.6446766819072501,987,1531
time,oulab,2,4,flat_hgb,0.1,cutoff_valid,cutoff_valid,0.29175377468060393,1256,4305
time,oulab,4,6,flat_hgb,0.1,cutoff_valid,cutoff_valid,0.5357545045045045,1903,3552
time,oulab,6,8,flat_hgb,0.1,cutoff_valid,cutoff_valid,0.5214549587951123,1835,3519
time,oulab,8,10,flat_hgb,0.1,cutoff_valid,cutoff_valid,0.5629827688651218,1895,3366
time,oulab,10,12,flat_hgb,0.1,cutoff_valid,cutoff_valid,0.836582772066643,2360,2821
time,oulab,12,14,flat_hgb,0.1,cutoff_valid,cutoff_valid,0.7760778859527121,2232,2876
time,oulab,14,16,flat_hgb,0.1,cutoff_valid,cutoff_valid,0.7467870788468218,2150,2879
time,oulab,2,4,flat_hgb,0.2,cutoff_valid,cutoff_valid,0.3777722710940404,3049,8071
time,oulab,4,6,flat_hgb,0.2,cutoff_valid,cutoff_valid,0.6198040380047506,4175,6736
time,oulab,6,8,flat_hgb,0.2,cutoff_valid,cutoff_valid,0.5583697234352256,3836,6870
time,oulab,8,10,flat_hgb,0.2,cutoff_valid,cutoff_valid,0.6508160703075957,4147,6372
time,oulab,10,12,flat_hgb,0.2,cutoff_valid,cutoff_valid,0.8459209120057001,4749,5614
time,oulab,12,14,flat_hgb,0.2,cutoff_valid,cutoff_valid,0.7542925824175825,4393,5824
time,oulab,14,16,flat_hgb,0.2,cutoff_valid,cutoff_valid,0.7920527441197434,4445,5612
time,oulab,2,4,stack_7_full,0.01,cutoff_valid,cutoff_valid,0.2251655629139073,102,453
time,oulab,4,6,stack_7_full,0.01,cutoff_valid,cutoff_valid,0.39948453608247425,155,388
time,oulab,6,8,stack_7_full,0.01,cutoff_valid,cutoff_valid,0.3234567901234568,131,405
time,oulab,8,10,stack_7_full,0.01,cutoff_valid,cutoff_valid,0.4015957446808511,151,376
time,oulab,10,12,stack_7_full,0.01,cutoff_valid,cutoff_valid,0.49279538904899134,171,347
time,oulab,12,14,stack_7_full,0.01,cutoff_valid,cutoff_valid,0.3359375,129,384
time,oulab,14,16,stack_7_full,0.01,cutoff_valid,cutoff_valid,0.3421750663129973,129,377
time,oulab,2,4,stack_7_full,0.05,cutoff_valid,cutoff_valid,0.26445152480655437,581,2197
time,oulab,4,6,stack_7_full,0.05,cutoff_valid,cutoff_valid,0.6111111111111112,1034,1692
time,oulab,6,8,stack_7_full,0.05,cutoff_valid,cutoff_valid,0.6712414223331253,1076,1603
time,oulab,8,10,stack_7_full,0.05,cutoff_valid,cutoff_valid,0.6649778340721976,1050,1579
time,oulab,10,12,stack_7_full,0.05,cutoff_valid,cutoff_valid,0.7576374745417516,1116,1473
time,oulab,12,14,stack_7_full,0.05,cutoff_valid,cutoff_valid,0.6915949702183984,1045,1511
time,oulab,14,16,stack_7_full,0.05,cutoff_valid,cutoff_valid,0.6642432253800397,1005,1513
time,oulab,2,4,stack_7_full,0.1,cutoff_valid,cutoff_valid,0.3231025458006186,1358,4203
time,oulab,4,6,stack_7_full,0.1,cutoff_valid,cutoff_valid,0.6249627643729521,2098,3357
