dataset,week,model,contrast,left_protocol,right_protocol,metric,delta,ci_low,ci_high,n_clusters,cluster_unit,identity_residual
oulab,2,base_rf_entropy,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,auc,0.00758252084848432,-0.0031310715481027707,0.014207647187581496,7,module,0.0
oulab,2,base_rf_entropy,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,pr_auc_risk,0.021404612184483418,-0.006263297462098921,0.03439089575074694,7,module,0.0
oulab,2,base_rf_entropy,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,brier,-0.002868333297961184,-0.004278697876655468,-0.001382812606559355,7,module,0.0
oulab,2,base_rf_entropy,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,ece,-0.01668213062216548,-0.018683983438438433,0.014576060091070216,7,module,0.0
oulab,2,base_rf_entropy,training_population_component,activity_to_cutoff_valid,cutoff_valid,auc,-0.00034771189324867,-0.0026562952233653014,0.0009918855592156942,7,module,0.0
oulab,2,base_rf_entropy,training_population_component,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0014749903571030787,-0.006446321210597089,0.002498147739804956,7,module,0.0
oulab,2,base_rf_entropy,training_population_component,activity_to_cutoff_valid,cutoff_valid,brier,0.0009213260966802195,-0.0004854390879366899,0.002892072277158424,7,module,0.0
oulab,2,base_rf_entropy,training_population_component,activity_to_cutoff_valid,cutoff_valid,ece,0.009479331952193568,-0.010002294415480523,0.013164136236435794,7,module,0.0
oulab,2,base_rf_entropy,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,auc,0.0018286641317726282,0.0005022552533990865,0.003486415355240302,7,module,0.0
oulab,2,base_rf_entropy,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,pr_auc_risk,0.004208497934695465,0.0013571982114002762,0.00673545982287336,7,module,0.0
oulab,2,base_rf_entropy,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,brier,-0.00036055410821186906,-0.0023256185187821854,0.00243652854931859,7,module,0.0
oulab,2,base_rf_entropy,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,ece,0.006910226060125126,-0.01529695043863955,0.01667355988286658,7,module,0.0
oulab,2,base_rf_entropy,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,auc,0.005406144823463022,-0.006307133827641795,0.01207252849599837,7,module,0.0
oulab,2,base_rf_entropy,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.015721123892684874,-0.01484898682822065,0.03029777791131567,7,module,0.0
oulab,2,base_rf_entropy,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,brier,-0.0015864530930690957,-0.0031071552379864815,-0.0005456079404163993,7,module,0.0
oulab,2,base_rf_entropy,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,ece,-0.014113024730097037,-0.021497839969991606,0.02076856075165415,7,module,0.0
oulab,2,base_rf_entropy,evaluation_population_shapley,combination,combination,auc,0.006494332835973671,-0.004654645739569496,0.013126806808877782,7,module,0.0
oulab,2,base_rf_entropy,evaluation_population_shapley,combination,combination,pr_auc_risk,0.018562868038584146,-0.010666141584834787,0.03233973579187638,7,module,0.0
