dataset,week,model,contrast,left_protocol,right_protocol,metric,delta,ci_low,ci_high,n_clusters,cluster_unit,identity_residual
oulab,2,base_lr_weekly,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,ece,-0.011182605378000579,-0.026409522880373428,0.02815722152918252,22,presentation,-8.673617379884035e-19
oulab,2,base_lr_weekly,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,auc,0.0022674015307377893,-0.00868084067857891,0.011219880049226411,22,presentation,0.0
oulab,2,base_lr_weekly,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.007168545935855697,-0.02092253757930796,0.03136653405687482,22,presentation,0.0
oulab,2,base_lr_weekly,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,brier,0.0011618546690902176,-0.0011020327618755695,0.0034536077163782814,22,presentation,0.0
oulab,2,base_lr_weekly,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,ece,0.013379585288182807,-0.0264729108756465,0.027172547747342478,22,presentation,-8.673617379884035e-19
oulab,2,base_lr_weekly,evaluation_population_shapley,combination,combination,auc,0.0025019142887893753,-0.008498589921103378,0.011432255024055751,22,presentation,0.0
oulab,2,base_lr_weekly,evaluation_population_shapley,combination,combination,pr_auc_risk,0.007744071691659804,-0.020908188743995696,0.032240781200246926,22,presentation,0.0
oulab,2,base_lr_weekly,evaluation_population_shapley,combination,combination,brier,0.00014559181809796484,-0.0022045537494664153,0.0026529672717044064,22,presentation,0.0
oulab,2,base_lr_weekly,evaluation_population_shapley,combination,combination,ece,-0.003921601680304941,-0.026950570523892565,0.021987366445130625,22,presentation,-8.673617379884035e-19
oulab,2,base_lr_weekly,training_population_shapley,combination,combination,auc,0.00036426693543517574,-0.000591866298395291,0.0012595735248879594,22,presentation,0.0
oulab,2,base_lr_weekly,training_population_shapley,combination,combination,pr_auc_risk,0.0011080597980132056,-0.0013476905808802772,0.003943722679897456,22,presentation,0.0
oulab,2,base_lr_weekly,training_population_shapley,combination,combination,brier,0.00038688333870855185,-0.002218806995546276,0.0034201009212199984,22,presentation,0.0
oulab,2,base_lr_weekly,training_population_shapley,combination,combination,ece,0.006118581590487171,-0.02290516165915923,0.027865956762629096,22,presentation,-8.673617379884035e-19
oulab,2,base_rf_entropy,joint_population_difference,activity_conditioned,cutoff_valid,auc,0.00723480895523565,-0.002848456369774785,0.015484886157970217,22,presentation,0.0
oulab,2,base_rf_entropy,joint_population_difference,activity_conditioned,cutoff_valid,pr_auc_risk,0.01992962182738034,-0.006713827762165811,0.042322767313397285,22,presentation,0.0
oulab,2,base_rf_entropy,joint_population_difference,activity_conditioned,cutoff_valid,brier,-0.0019470072012809647,-0.004432966151472624,0.0011879650826561246,22,presentation,0.0
oulab,2,base_rf_entropy,joint_population_difference,activity_conditioned,cutoff_valid,ece,-0.007202798669971911,-0.012598210797962897,0.002384495603033093,22,presentation,0.0
oulab,2,base_rf_entropy,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,auc,0.00758252084848432,-0.0019302284404680652,0.015616093846529436,22,presentation,0.0
oulab,2,base_rf_entropy,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,pr_auc_risk,0.021404612184483418,-0.00266715664258248,0.04272060066167885,22,presentation,0.0
oulab,2,base_rf_entropy,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,brier,-0.002868333297961184,-0.005201917862631838,-7.606066613251346e-05,22,presentation,0.0
oulab,2,base_rf_entropy,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,ece,-0.01668213062216548,-0.022238373710678272,0.000267876647638553,22,presentation,0.0
oulab,2,base_rf_entropy,training_population_component,activity_to_cutoff_valid,cutoff_valid,auc,-0.00034771189324867,-0.001956583981923368,0.001055915922347344,22,presentation,0.0
oulab,2,base_rf_entropy,training_population_component,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0014749903571030787,-0.005568352754293552,0.0017327723399093544,22,presentation,0.0
oulab,2,base_rf_entropy,training_population_component,activity_to_cutoff_valid,cutoff_valid,brier,0.0009213260966802195,-5.266949066124876e-05,0.001999676635638231,22,presentation,0.0
oulab,2,base_rf_entropy,training_population_component,activity_to_cutoff_valid,cutoff_valid,ece,0.009479331952193568,0.0008820842653275708,0.01203140642866411,22,presentation,0.0
