dataset,week,model,protocol,reference_protocol,metric,delta,ci_low,ci_high,n_clusters
oulab,10,base_dffnn,activity_conditioned,cutoff_valid,ece,-0.00356147672956815,-0.010131926061935637,0.0034373026225493586,22
oulab,10,base_dffnn,activity_to_cutoff_valid,cutoff_valid,auc,-0.0014209329615226807,-0.008811691180944919,0.004509108226322813,22
oulab,10,base_dffnn,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.000628501805711168,-0.005632314051772533,0.00400417209756935,22
oulab,10,base_dffnn,activity_to_cutoff_valid,cutoff_valid,brier,0.0015329210206971866,-0.0013431278436278726,0.005352509222058138,22
oulab,10,base_dffnn,activity_to_cutoff_valid,cutoff_valid,ece,0.003941144825095881,-0.003248433457320585,0.012201409454796664,22
oulab,10,base_dffnn,cutoff_valid_to_activity,cutoff_valid,auc,0.04060208820546074,0.03188764882732271,0.04904371647509488,22
oulab,10,base_dffnn,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07689197540508452,0.06194735261527769,0.09113327269444571,22
oulab,10,base_dffnn,cutoff_valid_to_activity,cutoff_valid,brier,-0.016538490663341066,-0.020574286759024018,-0.012209252014487049,22
oulab,10,base_dffnn,cutoff_valid_to_activity,cutoff_valid,ece,-0.005257131294249234,-0.012325644557021188,0.0013004637248914775,22
oulab,10,base_dffnn,static_full,cutoff_valid,auc,0.06796427211866951,0.05577203668697691,0.08024270081147984,22
oulab,10,base_dffnn,static_full,cutoff_valid,pr_auc_risk,0.11980742790202892,0.09785669772969852,0.14142306787338468,22
oulab,10,base_dffnn,static_full,cutoff_valid,brier,-0.02998479103421431,-0.033955219984203575,-0.025598514214870482,22
oulab,10,base_dffnn,static_full,cutoff_valid,ece,-0.005827868114185605,-0.013767791943840356,-0.0001289056301624911,22
oulab,10,base_knn,activity_conditioned,cutoff_valid,auc,0.03603378475487695,0.02764587381498261,0.042825929658417014,22
oulab,10,base_knn,activity_conditioned,cutoff_valid,pr_auc_risk,0.08142235492931948,0.062006679232220946,0.10074430237437834,22
oulab,10,base_knn,activity_conditioned,cutoff_valid,brier,-0.012356986226798372,-0.016289509352102848,-0.007817759645740335,22
oulab,10,base_knn,activity_conditioned,cutoff_valid,ece,-0.0004228306995605509,-0.004686040736938703,0.002947422551179324,22
oulab,10,base_knn,activity_to_cutoff_valid,cutoff_valid,auc,-0.002587125136729096,-0.0039359773821297265,-0.0012467479364594747,22
oulab,10,base_knn,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0017467753661023488,-0.0035315885542244576,1.37725488405897e-06,22
oulab,10,base_knn,activity_to_cutoff_valid,cutoff_valid,brier,0.0011595413231064167,-0.0001473844536486371,0.0032991799045646504,22
oulab,10,base_knn,activity_to_cutoff_valid,cutoff_valid,ece,0.0014220517737296122,-0.007107552973694999,0.011781552483511223,22
oulab,10,base_knn,cutoff_valid_to_activity,cutoff_valid,auc,0.037415478876137276,0.029697715238152515,0.0438546757984358,22
oulab,10,base_knn,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.08134140891433295,0.06303374487352685,0.09931868372812826,22
oulab,10,base_knn,cutoff_valid_to_activity,cutoff_valid,brier,-0.012594897866792881,-0.01563106736063094,-0.009202600967367048,22
oulab,10,base_knn,cutoff_valid_to_activity,cutoff_valid,ece,0.00243874774388083,-0.012904837203370838,0.012722722820603747,22
oulab,10,base_knn,static_full,cutoff_valid,auc,0.06862227629813156,0.05841996443373691,0.08078184337823628,22
oulab,10,base_knn,static_full,cutoff_valid,pr_auc_risk,0.13517271823295662,0.10756011231865961,0.1704377973460775,22
oulab,10,base_knn,static_full,cutoff_valid,brier,-0.028684000389874842,-0.033174277301850325,-0.023954737261235943,22
oulab,10,base_knn,static_full,cutoff_valid,ece,-0.004988291852749472,-0.010501484839582438,0.0022825688951718377,22
oulab,10,base_lr_clickstream,activity_conditioned,cutoff_valid,auc,0.033943579563462056,0.025384532387715788,0.04155322588603833,22
oulab,10,base_lr_clickstream,activity_conditioned,cutoff_valid,pr_auc_risk,0.09038538902393212,0.0618060027753162,0.11755408481587272,22
oulab,10,base_lr_clickstream,activity_conditioned,cutoff_valid,brier,-0.010806431635451336,-0.015865609853211178,-0.004460245508064632,22
oulab,10,base_lr_clickstream,activity_conditioned,cutoff_valid,ece,-7.816729203739825e-06,-0.007873735492868636,0.014032570153907912,22
oulab,10,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,auc,-0.0038927974455649217,-0.008705376833921443,0.0007844974086130362,22
oulab,10,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.00490361550324292,-0.007725513832684705,0.015837339395438927,22
oulab,10,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,brier,0.0029354504212640853,-0.00023004782047605088,0.006560120362137922,22
oulab,10,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,ece,0.013365068499181822,-0.00353279836638305,0.02570068913328124,22
oulab,10,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,auc,0.035264318763591374,0.026371224527673206,0.043047947544143324,22
oulab,10,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07989529088408198,0.06211616257698535,0.09621123172286089,22
oulab,10,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,brier,-0.011653860493056362,-0.0148998942841202,-0.007929788659810052,22
oulab,10,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,ece,0.0008582607918037194,-0.016234317388775534,0.019354810065026266,22
oulab,10,base_lr_clickstream,static_full,cutoff_valid,auc,0.06906456464019095,0.05750940908718376,0.08421764769999811,22
oulab,10,base_lr_clickstream,static_full,cutoff_valid,pr_auc_risk,0.1497927062837845,0.10777054607067767,0.19740285369592023,22
oulab,10,base_lr_clickstream,static_full,cutoff_valid,brier,-0.028221128091634295,-0.03307537817876735,-0.022319452393232107,22
oulab,10,base_lr_clickstream,static_full,cutoff_valid,ece,-0.0031781163779286414,-0.012859371230809493,0.008939204632900669,22
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,auc,-0.010016815719103844,-0.01637915925639161,-0.0035338486960641855,22
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,pr_auc_risk,0.02541755638083798,0.0025461903936697477,0.047877281448096984,22
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,brier,0.011457012685822165,0.008488767259998293,0.014361247701582114,22
oulab,10,base_lr_profile,activity_conditioned,cutoff_valid,ece,0.0008725507593314455,-0.005624606745431548,0.013706527876843112,22
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,auc,-0.017122045195965274,-0.023301287307207378,-0.011647595676369221,22
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.04372372053272533,-0.05517474953373491,-0.033771915629580374,22
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,brier,0.009704873126604258,0.005849620674051389,0.013428764010066438,22
oulab,10,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,ece,0.05480643939657238,0.005847066763417631,0.062427689034265245,22
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,auc,-0.01497301943826801,-0.021317397474763113,-0.008094218212037558,22
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.020930027461142586,-0.0011233459710459025,0.0419550812582887,22
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,brier,0.017109101425944406,0.013511116156370113,0.02134965556722683,22
oulab,10,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,ece,0.06376526229926109,0.010024518723725999,0.07945017067120393,22
oulab,10,base_lr_profile,static_full,cutoff_valid,auc,0.06111826167957224,0.04997068040961722,0.07368612078572466,22
oulab,10,base_lr_profile,static_full,cutoff_valid,pr_auc_risk,0.18555922462252483,0.16043872237951973,0.21064384918940385,22
oulab,10,base_lr_profile,static_full,cutoff_valid,brier,-0.012579925564090155,-0.0163577947095115,-0.008262399497155362,22
oulab,10,base_lr_profile,static_full,cutoff_valid,ece,-2.4311957081972653e-05,-0.007023517327801753,0.010674238644059994,22
oulab,10,base_lr_weekly,activity_conditioned,cutoff_valid,auc,0.046394413846163385,0.03427842981488453,0.057301333143921544,22
oulab,10,base_lr_weekly,activity_conditioned,cutoff_valid,pr_auc_risk,0.09119947722016641,0.07026977189287022,0.10775693172070024,22
oulab,10,base_lr_weekly,activity_conditioned,cutoff_valid,brier,-0.016119508957410517,-0.024140489630310537,-0.0086478570999127,22
oulab,10,base_lr_weekly,activity_conditioned,cutoff_valid,ece,-0.003839654699392195,-0.015463660790804527,0.0061832227896392936,22
oulab,10,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,auc,-0.0005293599692538509,-0.0038310631008573264,0.005127713400909631,22
oulab,10,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.004134826985879525,-0.005545254059406743,0.017408055895542632,22
oulab,10,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,brier,0.0029039252283940553,-0.0038653222543438767,0.009060767242689786,22
oulab,10,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,ece,0.013355236271414203,0.0008619765911146076,0.02169170304571749,22
oulab,10,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,auc,0.04536876727941175,0.034278484062495986,0.0559416398844716,22
oulab,10,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.08313144140112261,0.06433453041015424,0.09979483322254307,22
oulab,10,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,brier,-0.01799927712458288,-0.022592720649508336,-0.013213284855322515,22
oulab,10,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,ece,-0.013297468127495618,-0.024786401901942246,0.0016902746245409707,22
oulab,10,base_lr_weekly,static_full,cutoff_valid,auc,0.08143961282779966,0.06469813850941748,0.09623689910580129,22
oulab,10,base_lr_weekly,static_full,cutoff_valid,pr_auc_risk,0.14610873853703898,0.1181094486284526,0.16836841802481592,22
oulab,10,base_lr_weekly,static_full,cutoff_valid,brier,-0.03417784681740821,-0.04178693208979709,-0.027137502909694116,22
oulab,10,base_lr_weekly,static_full,cutoff_valid,ece,-0.012707691572158258,-0.02683127186045648,0.0006187329422990535,22
oulab,10,base_rf_entropy,activity_conditioned,cutoff_valid,auc,0.038292246398286434,0.03117517543419646,0.04450922738794723,22
oulab,10,base_rf_entropy,activity_conditioned,cutoff_valid,pr_auc_risk,0.07383093883179981,0.061311830805099846,0.0850646141019307,22
oulab,10,base_rf_entropy,activity_conditioned,cutoff_valid,brier,-0.017484517058468846,-0.02130974795687756,-0.01333757626190189,22
oulab,10,base_rf_entropy,activity_conditioned,cutoff_valid,ece,-0.019321225938127247,-0.024494160175561677,-0.003057576965381032,22
oulab,10,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,auc,-0.00015065508178391251,-0.0009393388460231161,0.0005453393193390578,22
oulab,10,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0002461934185986614,-0.000774047535219724,0.0013039672768263228,22
oulab,10,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,brier,-0.0014348986063094926,-0.002503748219812258,-0.00040049873623115243,22
oulab,10,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,ece,-0.015154860177728387,-0.016097917331437173,-0.0045028895488484644,22
oulab,10,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,auc,0.03821594429658992,0.03097461822553979,0.04442611933887682,22
oulab,10,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07357621901084443,0.06082612281197306,0.0848367436040912,22
oulab,10,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,brier,-0.016161471728520393,-0.019863627589317385,-0.012040000316893115,22
oulab,10,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,ece,-0.00633376664929005,-0.01021255096572107,0.000256041822276224,22
oulab,10,base_rf_entropy,static_full,cutoff_valid,auc,0.06454482355248314,0.05479970170681461,0.07473024946871688,22
oulab,10,base_rf_entropy,static_full,cutoff_valid,pr_auc_risk,0.11365779378666019,0.09623696093770746,0.13227759343078002,22
oulab,10,base_rf_entropy,static_full,cutoff_valid,brier,-0.03259295210923302,-0.03863294488080404,-0.026883069232699484,22
oulab,10,base_rf_entropy,static_full,cutoff_valid,ece,-0.03288155218095801,-0.04311632404704699,-0.0009378388836011445,22
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,auc,0.03781079395196374,0.030714749810048687,0.043854326532872814,22
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,pr_auc_risk,0.07344801895667274,0.06105130442565373,0.0845509972933791,22
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,brier,-0.017433092001955752,-0.021206046705633412,-0.01332188233948841,22
oulab,10,base_rf_gini,activity_conditioned,cutoff_valid,ece,-0.01974531917529434,-0.024661591158789402,-0.0068981242352059505,22
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,auc,-0.0008294632627410259,-0.001679174076749937,2.5487762358507836e-05,22
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.00040915566520238755,-0.0013458152632705779,0.0007488712487517281,22
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,brier,-0.0013472803537384614,-0.0023633780402082874,-0.00031680034921623845,22
oulab,10,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,ece,-0.015189937332201739,-0.01641363723812881,-0.007723325652706389,22
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,auc,0.038253594698127835,0.030961048296452444,0.04449680392855982,22
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07361135944300035,0.06094027940246087,0.08490413960675953,22
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,brier,-0.016189632733346754,-0.019893165347702572,-0.012066290500475401,22
oulab,10,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,ece,-0.006762192610878223,-0.010602896465171494,-0.00033049802778499434,22
oulab,10,base_rf_gini,static_full,cutoff_valid,auc,0.06466152113971302,0.05469201067322768,0.07506485330021966,22
oulab,10,base_rf_gini,static_full,cutoff_valid,pr_auc_risk,0.11386356970606559,0.09632812758538864,0.1326631784851645,22
oulab,10,base_rf_gini,static_full,cutoff_valid,brier,-0.03299551728444722,-0.039146530362472606,-0.027265957477976395,22
oulab,10,base_rf_gini,static_full,cutoff_valid,ece,-0.033916545795437514,-0.0434106186111015,-0.006105230620648213,22
oulab,10,base_svm,activity_conditioned,cutoff_valid,auc,0.03811592026129673,0.028715933493000948,0.046939904640290214,22
oulab,10,base_svm,activity_conditioned,cutoff_valid,pr_auc_risk,0.10403105177161942,0.06776312930081468,0.131501008205943,22
oulab,10,base_svm,activity_conditioned,cutoff_valid,brier,-0.01071928137589126,-0.015428611210945955,-0.005336209450286878,22
oulab,10,base_svm,activity_conditioned,cutoff_valid,ece,0.02374438152953339,-0.0033683764327545104,0.03492650110942677,22
oulab,10,base_svm,activity_to_cutoff_valid,cutoff_valid,auc,0.0007730352465161738,-0.005718805074135136,0.007254789774329983,22
oulab,10,base_svm,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.017004446980458,-0.003646281467964557,0.03093772817774437,22
oulab,10,base_svm,activity_to_cutoff_valid,cutoff_valid,brier,-0.0002935852654498694,-0.0031934608676262035,0.003279683952914685,22
oulab,10,base_svm,activity_to_cutoff_valid,cutoff_valid,ece,0.01372493972511013,-0.0019691357431800604,0.02727420440437844,22
oulab,10,base_svm,cutoff_valid_to_activity,cutoff_valid,auc,0.03558126949315532,0.026965340470983416,0.04340593532860736,22
oulab,10,base_svm,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.08758489326803343,0.0658245593428361,0.10511279703449317,22
oulab,10,base_svm,cutoff_valid_to_activity,cutoff_valid,brier,-0.007248754781361111,-0.009960588790822686,-0.004459016111522939,22
oulab,10,base_svm,cutoff_valid_to_activity,cutoff_valid,ece,0.019266702064412798,-0.003087248344602451,0.028913462284208814,22
oulab,10,base_svm,static_full,cutoff_valid,auc,0.0764336351910907,0.06272404119868417,0.09121733742743407,22
oulab,10,base_svm,static_full,cutoff_valid,pr_auc_risk,0.1684600049299081,0.11619964569139693,0.21727813120038958,22
oulab,10,base_svm,static_full,cutoff_valid,brier,-0.02999769426888757,-0.03722616923984569,-0.022186848534201366,22
oulab,10,base_svm,static_full,cutoff_valid,ece,0.03076210541693416,-0.002754881472090139,0.043334859973119505,22
oulab,10,flat_hgb,activity_conditioned,cutoff_valid,auc,0.035378631843465236,0.028710151529892553,0.040805267565134994,22
oulab,10,flat_hgb,activity_conditioned,cutoff_valid,pr_auc_risk,0.08341878291413574,0.06204317866568046,0.10636773106708634,22
oulab,10,flat_hgb,activity_conditioned,cutoff_valid,brier,-0.01356622470215732,-0.01742276540317511,-0.008939613176633257,22
oulab,10,flat_hgb,activity_conditioned,cutoff_valid,ece,-0.0019460811958306734,-0.0066778418675574585,0.0033628782867014986,22
oulab,10,flat_hgb,activity_to_cutoff_valid,cutoff_valid,auc,-0.0008603919685415962,-0.0024041169507235697,0.0009485234488471632,22
oulab,10,flat_hgb,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0012358426282865764,-0.0006941538403155117,0.004081318543015112,22
oulab,10,flat_hgb,activity_to_cutoff_valid,cutoff_valid,brier,0.0015241591077548022,-0.0006229220868203843,0.0049773256030214725,22
oulab,10,flat_hgb,activity_to_cutoff_valid,cutoff_valid,ece,0.009857106948788764,-0.0046635021443745175,0.013944439055688042,22
oulab,10,flat_hgb,cutoff_valid_to_activity,cutoff_valid,auc,0.0355016930173786,0.02846698777016719,0.041284854443271395,22
oulab,10,flat_hgb,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.08157270091825852,0.061153559684325086,0.10218716449399831,22
oulab,10,flat_hgb,cutoff_valid_to_activity,cutoff_valid,brier,-0.014474068271017687,-0.01788950068337656,-0.010819265033090596,22
oulab,10,flat_hgb,cutoff_valid_to_activity,cutoff_valid,ece,-0.0119979280858727,-0.01747546892401838,0.008340001970497345,22
oulab,10,flat_hgb,static_full,cutoff_valid,auc,0.06589751034839575,0.05506073557638338,0.08014609953364117,22
oulab,10,flat_hgb,static_full,cutoff_valid,pr_auc_risk,0.13420933256283918,0.10176729063107458,0.1766215463488167,22
oulab,10,flat_hgb,static_full,cutoff_valid,brier,-0.029815297000813534,-0.03423466524614434,-0.02539277829512451,22
oulab,10,flat_hgb,static_full,cutoff_valid,ece,-0.004833499789713015,-0.013503214173158435,0.0016050629810261299,22
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,auc,0.03472628971201297,0.02790665912737065,0.041170357522199594,22
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,pr_auc_risk,0.06787451461660254,0.05620942909798732,0.0794804309013244,22
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,brier,-0.014972582580048577,-0.01862079221020295,-0.011075649570408803,22
oulab,10,stack_7_full,activity_conditioned,cutoff_valid,ece,-0.0007956988547589416,-0.004185266851633504,0.0014413939394029931,22
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,auc,-0.00045109885247263115,-0.0016337286824210234,0.0007298110579231408,22
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-5.740949464960732e-05,-0.0011521167444490886,0.001081686384992766,22
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,brier,0.00019364032654523022,-0.00036336433965159924,0.0008094584206912355,22
oulab,10,stack_7_full,activity_to_cutoff_valid,cutoff_valid,ece,-0.0010485866565338817,-0.003572977714090976,0.004507127432910597,22
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,auc,0.03494595722544058,0.027835842653346012,0.0416127278337979,22
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06778756497140315,0.05591332498156999,0.07959355339191777,22
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,brier,-0.014940466847997935,-0.018543921020123092,-0.01109225769098308,22
oulab,10,stack_7_full,cutoff_valid_to_activity,cutoff_valid,ece,0.0020676740767218756,-0.0029739884544129802,0.004602498380979462,22
oulab,10,stack_7_full,static_full,cutoff_valid,auc,0.05925121768861319,0.051470951130212494,0.06708558597461453,22
oulab,10,stack_7_full,static_full,cutoff_valid,pr_auc_risk,0.10478460066963191,0.09048877159590703,0.11973161357617719,22
oulab,10,stack_7_full,static_full,cutoff_valid,brier,-0.02903748340125084,-0.03261327385823698,-0.02509383991534072,22
oulab,10,stack_7_full,static_full,cutoff_valid,ece,-0.00023215690286725564,-0.005653576709260217,0.0007491983425494095,22
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,auc,0.038775921534415,0.031460112294480404,0.04513721245351333,22
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,pr_auc_risk,0.07444006025744754,0.061795315660934706,0.08594941354423766,22
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,brier,-0.015453268323208619,-0.01922796617499876,-0.011234787781659985,22
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,ece,-0.001198013439327135,-0.006517004199163345,0.0021335748959141016,22
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,auc,4.0419507796873866e-05,-0.0018054536264274835,0.0015705531522996715,22
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0005542858893817781,-0.0028909216151723482,0.0013340969812567797,22
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,brier,0.00045015663386102633,-0.0008411744346963109,0.0021074253938024794,22
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,ece,0.002385771916887495,-0.007759521094393471,0.008410467412870527,22
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,auc,0.038622353589048974,0.03125033410916192,0.045113391318345075,22
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07446822063245728,0.06161077594841941,0.08625321457900918,22
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,brier,-0.015555826031041886,-0.01926611919624214,-0.011571198895836647,22
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,ece,0.0015778226772184094,-0.00403680543182152,0.005586366844184125,22
oulab,10,temporal_hgb,static_full,cutoff_valid,auc,0.0660456364712636,0.05615101759940449,0.07598373913873747,22
oulab,10,temporal_hgb,static_full,cutoff_valid,pr_auc_risk,0.11516661919706761,0.09763608276200075,0.13348767884570814,22
oulab,10,temporal_hgb,static_full,cutoff_valid,brier,-0.030553707311228417,-0.03446301594957954,-0.025967453912954103,22
oulab,10,temporal_hgb,static_full,cutoff_valid,ece,-0.0051116559090265135,-0.010394265687520143,-0.0017988530492274528,22
oulab,12,base_dffnn,activity_conditioned,cutoff_valid,auc,0.04276383962004826,0.03427218999389217,0.0500404465967294,22
oulab,12,base_dffnn,activity_conditioned,cutoff_valid,pr_auc_risk,0.08340933984038146,0.06861710949622808,0.09690456668179882,22
oulab,12,base_dffnn,activity_conditioned,cutoff_valid,brier,-0.016173250510370885,-0.020514805736954952,-0.011476802416237065,22
oulab,12,base_dffnn,activity_conditioned,cutoff_valid,ece,-0.005944470745058869,-0.013134467249878686,0.0008044545046567347,22
oulab,12,base_dffnn,activity_to_cutoff_valid,cutoff_valid,auc,-0.00069168547312215,-0.0035459471072105562,0.0026778684430534766,22
oulab,12,base_dffnn,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.00013118267415046514,-0.002376584200272802,0.0019135744626237504,22
oulab,12,base_dffnn,activity_to_cutoff_valid,cutoff_valid,brier,0.0014232114143551133,-0.0008660655296261318,0.003864755368968081,22
oulab,12,base_dffnn,activity_to_cutoff_valid,cutoff_valid,ece,0.0029393232502139335,-0.006012171633078428,0.01159422071503568,22
oulab,12,base_dffnn,cutoff_valid_to_activity,cutoff_valid,auc,0.043038330088148946,0.03412358855637302,0.050933389561880885,22
oulab,12,base_dffnn,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.08298682700754823,0.0675740917317152,0.09699711766216243,22
oulab,12,base_dffnn,cutoff_valid_to_activity,cutoff_valid,brier,-0.01701961784812414,-0.02117410634067281,-0.01233250884056504,22
oulab,12,base_dffnn,cutoff_valid_to_activity,cutoff_valid,ece,-0.007935663786658699,-0.014182348894416493,0.00060122137852875,22
oulab,12,base_dffnn,static_full,cutoff_valid,auc,0.07413191715728717,0.060691520982069494,0.08720926674267607,22
oulab,12,base_dffnn,static_full,cutoff_valid,pr_auc_risk,0.12690401695751885,0.1054050346497063,0.14848741941457386,22
oulab,12,base_dffnn,static_full,cutoff_valid,brier,-0.0337040308882042,-0.03920262420867422,-0.028029387190847483,22
oulab,12,base_dffnn,static_full,cutoff_valid,ece,-0.012365435838404763,-0.024952921729358604,-0.0038401798852760426,22
oulab,12,base_knn,activity_conditioned,cutoff_valid,auc,0.03955031955696753,0.029737837489032002,0.047431469511101255,22
oulab,12,base_knn,activity_conditioned,cutoff_valid,pr_auc_risk,0.09112090251548643,0.07022382509633454,0.11104434791975634,22
oulab,12,base_knn,activity_conditioned,cutoff_valid,brier,-0.011972389441691933,-0.016415853745449415,-0.006774803074178648,22
oulab,12,base_knn,activity_conditioned,cutoff_valid,ece,-0.005826143694855582,-0.0075902027745857505,0.0025219222276870574,22
oulab,12,base_knn,activity_to_cutoff_valid,cutoff_valid,auc,-0.0019580203217794967,-0.0038286278363212634,-0.00014106627557864768,22
oulab,12,base_knn,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0013451420437159411,-0.0037041189517405424,0.0010848827509144447,22
oulab,12,base_knn,activity_to_cutoff_valid,cutoff_valid,brier,0.0020490074235298417,-0.00039363108664418404,0.005227785545836289,22
oulab,12,base_knn,activity_to_cutoff_valid,cutoff_valid,ece,0.011212250767616325,-0.009158524767674389,0.019345464266072462,22
oulab,12,base_knn,cutoff_valid_to_activity,cutoff_valid,auc,0.040381516251614125,0.03101169000032687,0.04784600602122782,22
oulab,12,base_knn,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.09048385037215656,0.07035628744985639,0.10848942109908437,22
oulab,12,base_knn,cutoff_valid_to_activity,cutoff_valid,brier,-0.012528115079385976,-0.015970238189726694,-0.008653023255975018,22
oulab,12,base_knn,cutoff_valid_to_activity,cutoff_valid,ece,-0.008681508531072538,-0.02020375191871121,0.016572509384639923,22
oulab,12,base_knn,static_full,cutoff_valid,auc,0.07345082099598954,0.0625801583725319,0.08481687010150964,22
oulab,12,base_knn,static_full,cutoff_valid,pr_auc_risk,0.14693151815679728,0.11824224164392136,0.18018199873912136,22
oulab,12,base_knn,static_full,cutoff_valid,brier,-0.0287699621638752,-0.03337242960418062,-0.024069008877288897,22
oulab,12,base_knn,static_full,cutoff_valid,ece,-0.00932948540832812,-0.013881815089846091,-0.0009500293048997694,22
oulab,12,base_lr_clickstream,activity_conditioned,cutoff_valid,auc,0.03733415982404176,0.02804251271155312,0.04549129232062613,22
oulab,12,base_lr_clickstream,activity_conditioned,cutoff_valid,pr_auc_risk,0.09626084099074739,0.06952990013878405,0.11810548258617241,22
oulab,12,base_lr_clickstream,activity_conditioned,cutoff_valid,brier,-0.010927539832684408,-0.017297433728019916,-0.0037886663069202193,22
oulab,12,base_lr_clickstream,activity_conditioned,cutoff_valid,ece,0.0006047800357565913,-0.005552368184271987,0.014706993923708498,22
oulab,12,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,auc,-0.0018492595672893186,-0.006639562757561701,0.0033115462451960564,22
