dataset,week,model,protocol,train_protocol,eval_protocol,membership_class,n,n_clusters,risk_rate,mean_predicted_risk,auc,pr_auc_risk,brier,ece
oulab,8,stack_7_full,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,534,20,0.9157303370786517,0.9075700696934281,0.8349466030447626,0.9822835857622998,0.06631239920560852,0.028131484442960472
oulab,8,stack_7_full,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25989,22,0.4098657124167917,0.4141352838416282,0.8166254232026493,0.7926011937695336,0.16560283577504142,0.010914220229639221
oulab,8,stack_7_full,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,534,20,0.9157303370786517,0.9117988031853295,0.8381504203590093,0.9829438255203723,0.06554165648789882,0.0269819584074103
oulab,8,temporal_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25989,22,0.4098657124167917,0.4278419517709036,0.7849183150973555,0.7410025357177947,0.1825017305272461,0.028469194042096982
oulab,8,temporal_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,534,20,0.9157303370786517,0.9175954413613708,0.30106793910474894,0.8759659323666553,0.07881375104102911,0.037705194699282976
oulab,8,temporal_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25989,22,0.4098657124167917,0.4116997846519098,0.7865785553998977,0.7434220620388328,0.18088210816127565,0.016584581663721502
oulab,8,temporal_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,534,20,0.9157303370786517,0.8999058506507732,0.33705975914564873,0.8806678304555169,0.07953098473490869,0.04664703263810528
oulab,10,base_dffnn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.4088721274410025,0.7999095612829803,0.7746554880371699,0.17394723434638035,0.05296038465531448
oulab,10,base_dffnn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.979966695776648,0.7487570434206166,0.9950252634591431,0.01568610293801637,0.004051569063534692
oulab,10,base_dffnn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.40695176445906694,0.8013851356798791,0.775167997803544,0.1723872004535128,0.04888992656843885
oulab,10,base_dffnn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9835945100662724,0.7272124627113026,0.9946801979677729,0.015740151560773123,0.00042375477391030925
oulab,10,base_knn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.41313289386433677,0.77727800251115,0.7348106103653738,0.18162638062175762,0.02097749346647424
oulab,10,base_knn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,1.0,0.5,0.9840182648401826,0.01598173515981735,0.01598173515981735
oulab,10,base_knn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.40213878378905493,0.7799618941465422,0.7361680003198958,0.1804492194874595,0.019582634473612373
oulab,10,base_knn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9969863013698629,0.5901557838912828,0.9868648139807528,0.015853515981735157,0.012968036529680364
oulab,10,base_lr_clickstream,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.42019556759787574,0.770953899908537,0.721823318709217,0.18775640794800025,0.04774713421120089
oulab,10,base_lr_clickstream,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9555287994391434,0.4582366589327146,0.9835944314577663,0.016601189026287613,0.028489465401039374
oulab,10,base_lr_clickstream,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.4039686781145837,0.774990391900431,0.7120697838325467,0.18478504467943604,0.0336527647428678
oulab,10,base_lr_clickstream,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9848511486251917,0.3660921445144183,0.9778891589133362,0.015767788071310324,0.0008328837850090521
oulab,10,base_lr_profile,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.46933421262744446,0.6251341736656613,0.522901254831811,0.23376623789340875,0.06955838838116384
oulab,10,base_lr_profile,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.5017745581679403,0.7593636062313556,0.9933782885409055,0.26008422332682324,0.4822437066722424
oulab,10,base_lr_profile,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.4011237865107009,0.627801516222635,0.5280272774777107,0.22807291008237396,0.005693932956051171
oulab,10,base_lr_profile,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.984551802145368,0.7079880676168379,0.9905495907717566,0.015575726329774397,0.000533537305185277
oulab,10,base_lr_weekly,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.4335672332785857,0.7616558816451491,0.7339767639280885,0.19927818383704393,0.10425592372581724
oulab,10,base_lr_weekly,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9719143927209954,0.3621146834603911,0.9779088196459778,0.015958247362256615,0.012103872119187002
oulab,10,base_lr_weekly,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.4234399511741604,0.7621285856928139,0.7259671703766313,0.19632784080770044,0.09045566516686321
oulab,10,base_lr_weekly,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9846071847273394,0.3534968511766655,0.9776975706149839,0.01577124716340766,0.0005889198871568777
oulab,10,base_rf_entropy,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.43305365316057254,0.8146780133723146,0.7885954295004016,0.1655291478393396,0.035395042697316345
oulab,10,base_rf_entropy,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9871715235046167,0.6983758700696056,0.9923658868190248,0.015683916993568924,0.003624554975720767
oulab,10,base_rf_entropy,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.4473302258312228,0.8148536769909929,0.788641860669498,0.1669862780577054,0.05083582843619724
oulab,10,base_rf_entropy,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9887524478274976,0.5826980444149817,0.9881516380274871,0.01581755569511266,0.004734182987314959
oulab,10,base_rf_gini,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.43622474313769116,0.8135075035841335,0.7874973126738204,0.16620103157069957,0.039235939411356516
oulab,10,base_rf_gini,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9881692785419446,0.7374875704342061,0.9944229482369813,0.015705761884836897,0.004662071438445968
oulab,10,base_rf_gini,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.45134922403071326,0.8143899858845424,0.7882353003786554,0.16756937188223062,0.05469758534853516
oulab,10,base_rf_gini,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9888829793508224,0.5757374875704342,0.9882875797669599,0.015820361558372843,0.0048647145106396755
oulab,10,base_svm,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.4347071725956575,0.7694498922807745,0.7095861273870155,0.18999853941339984,0.059559816482919366
oulab,10,base_svm,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.8198128660995656,0.5106065628107391,0.9846442611418751,0.047065525909226094,0.16420539874061688
oulab,10,base_svm,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.3978281703977348,0.7688983788723069,0.692440447891536,0.19000016813341122,0.044911451739663086
oulab,10,base_svm,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.7794879263949658,0.4837587006960557,0.9841077702904769,0.0644479010272077,0.20453033844521695
oulab,10,flat_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.4392701433526749,0.7969981182347798,0.7499080594062708,0.1786098270822573,0.03902830538411376
oulab,10,flat_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9832727964186181,0.3538283062645011,0.9777085384964248,0.015803734329829053,0.00074546842156464
oulab,10,flat_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.42885561986147136,0.7978761764613718,0.7478777170754426,0.1770571322919814,0.029212521409001567
oulab,10,flat_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9709969746841071,0.35647994696718593,0.9778124018640159,0.015949824748999163,0.013021290156075494
oulab,10,stack_7_full,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.4010914309732873,0.8311263902366751,0.8062149474104989,0.15679899127098051,0.008849839918915409
oulab,10,stack_7_full,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9852760636119532,0.6917467683128936,0.9924439662523753,0.015663718090391226,0.001257798771770494
oulab,10,stack_7_full,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.39626722459772334,0.8316089058405988,0.8064333192936703,0.15660039321662195,0.009849383143872932
oulab,10,stack_7_full,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9788412710663917,0.6451773284719919,0.9912363150971611,0.015760263307112318,0.005176993773790856
oulab,10,temporal_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.40992029151343296,0.812949439630838,0.7860011673823534,0.16516864646508103,0.02126162500860022
oulab,10,temporal_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.985504082012843,0.36940669539277426,0.9781014410752245,0.015763017324975936,0.001485817172660591
oulab,10,temporal_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25637,22,0.40024183796856105,0.4008924272100913,0.8129073348710011,0.7866192897430466,0.1647076253536381,0.01863988322124873
oulab,10,temporal_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,438,20,0.9840182648401826,0.9711064397463153,0.36907524030493866,0.9780039901623682,0.015948779896064125,0.012911825093867443
oulab,12,base_dffnn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.4082910986554859,0.8034456181810264,0.7741984437434035,0.1710819370547465,0.05244298734363756
oulab,12,base_dffnn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.983160434192511,0.7470449172576833,0.9952739901148829,0.01374553946928623,0.0028535518214751077
oulab,12,base_dffnn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.3927473766498052,0.8041772122464181,0.774502453861152,0.16963264088559968,0.0493911069032744
oulab,12,base_dffnn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9868590990793029,0.5788022064617809,0.991061325702721,0.013860659747770577,0.001425708793255381
oulab,12,base_knn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.4245198418972332,0.7655494886385101,0.7165445765271412,0.18688488980237153,0.04441897233201583
oulab,12,base_knn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,1.0,0.5,0.986013986013986,0.013986013986013986,0.013986013986013986
oulab,12,base_knn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.4058129644268774,0.7675697793550522,0.7172762260363391,0.1848033637944664,0.033068300395256926
oulab,12,base_knn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9969510489510488,0.6247044917257684,0.9894695213179256,0.013854769230769231,0.010937062937062937
oulab,12,base_lr_clickstream,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.4219071219517415,0.7698217674136061,0.7096991378489572,0.18877066677440907,0.06641166790414874
oulab,12,base_lr_clickstream,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9503297040427192,0.3985421591804571,0.9839756810482686,0.015253491657980695,0.03568428197126669
oulab,12,base_lr_clickstream,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.3995318128252515,0.7716106589913486,0.6999819116542696,0.1855021068808655,0.04442935098866041
oulab,12,base_lr_clickstream,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.986698762072256,0.28782505910165485,0.97821295546895,0.013852698528074399,0.000684776058270083
oulab,12,base_lr_profile,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.4690971344557146,0.6261703525763408,0.5157327405608023,0.23316522726496666,0.07707292155972084
oulab,12,base_lr_profile,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.5021885334175893,0.7230102442868401,0.9932459750428057,0.2605405164685209,0.4838254525963967
oulab,12,base_lr_profile,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.39304910263767184,0.6292922452824842,0.52182222325607,0.2262220083918312,0.005595169093738462
oulab,12,base_lr_profile,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9866533826376214,0.6185973207249804,0.989996158455601,0.013762916566703478,0.0006393966236353816
oulab,12,base_lr_weekly,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.4044089273761692,0.778341633082431,0.7498983748926139,0.1852328130571964,0.08422112053933148
oulab,12,base_lr_weekly,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9640199163127096,0.28782505910165485,0.9782285595878977,0.014357526203646111,0.02199406970127657
oulab,12,base_lr_weekly,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.38919481168379244,0.7837330095279007,0.7526138647663481,0.17934088030106118,0.066431982766925
oulab,12,base_lr_weekly,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9865650508069397,0.2909771473601261,0.9783207710421078,0.013858237131857078,0.0005510647929535904
oulab,12,base_rf_entropy,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.43473745674604153,0.8112327985573204,0.7817765529968914,0.16637038946410404,0.04589607951213973
oulab,12,base_rf_entropy,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9875560880772347,0.6729708431836092,0.991735035154393,0.013795720720840917,0.0015421020632487188
oulab,12,base_rf_entropy,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.4487886571921955,0.8124862482441728,0.7828393364734297,0.1677764325629287,0.061732721632262476
oulab,12,base_rf_entropy,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9901858593891162,0.4168636721828211,0.9851340974609831,0.01400431491912511,0.0041718733751300655
oulab,12,base_rf_gini,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.4372986716498179,0.8099219037901275,0.7806005328714565,0.1670895766960447,0.04845243967753736
oulab,12,base_rf_gini,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9883012611819542,0.6717888100866823,0.9934286974867248,0.013805064506186607,0.0022872751679681533
oulab,12,base_rf_gini,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.45185490243795307,0.8116565158293211,0.782043053150606,0.16845505661685406,0.06447555447629003
oulab,12,base_rf_gini,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9903528511776039,0.4570527974783294,0.9878678806209212,0.01400172401876491,0.00433886516361782
oulab,12,base_svm,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.4331577644883851,0.7716623497327797,0.7106723614263304,0.18805478732234013,0.06467538334474243
oulab,12,base_svm,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.8179709967786433,0.3642631993695824,0.9819549822150245,0.04661800806731569,0.16804298923534283
oulab,12,base_svm,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.3895875074885343,0.7711199934597153,0.6992298284756785,0.18709329867289065,0.04100633596211276
oulab,12,base_svm,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.7741658447573697,0.3508668242710796,0.9798826234442333,0.06561340719301945,0.21184814125661633
oulab,12,flat_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.44768579337780384,0.7882404067895536,0.735807249526679,0.18519539251339584,0.056770227692422924
oulab,12,flat_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.985030231919105,0.31343577620173363,0.9786614009580452,0.013873792333661488,0.0009837540948810803
oulab,12,flat_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.42904395780717,0.7929071592600985,0.7415211360912015,0.1791579842321838,0.03914060853212575
oulab,12,flat_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9749968544598259,0.3055555555555556,0.9785424688287089,0.013995364158060403,0.011017131554160233
oulab,12,stack_7_full,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.40449355533532255,0.8339666120935126,0.8038302959961908,0.1552578726853667,0.012941450092574537
oulab,12,stack_7_full,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9873222353647423,0.5591016548463357,0.9909136086383747,0.013969829729206327,0.0013082493507561785
oulab,12,stack_7_full,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.39935145390274485,0.8348599699322029,0.8050392006469627,0.15445862805848543,0.012436371716276975
oulab,12,stack_7_full,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9825984776697172,0.512608353033885,0.9894301535491632,0.01392456643015441,0.003415508344268769
oulab,12,temporal_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.40866443475011993,0.8103016082341732,0.7801755908156004,0.1654039872635776,0.02495382347731807
oulab,12,temporal_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9857454507150192,0.3197399527186761,0.9789331873124814,0.0138176639055296,0.00026853529896696086
oulab,12,temporal_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,25300,22,0.39217391304347826,0.39803445250690367,0.8117366210768353,0.7813168273518772,0.16405532350627977,0.01778202943524595
oulab,12,temporal_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,429,20,0.986013986013986,0.9742699788332043,0.2909771473601261,0.9783207710421078,0.013989377062804882,0.011744007180781788
oulab,14,base_dffnn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.4371420049655709,0.8260173998032394,0.7982239070523172,0.1634355657233428,0.06959453436411449
oulab,14,base_dffnn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9837066046424185,0.7453815261044177,0.9977877998799516,0.0075055966453418405,0.009116361864758409
oulab,14,base_dffnn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.4341751508845328,0.8193908493666079,0.7889486896201618,0.16804027863869436,0.07425852809377269
oulab,14,base_dffnn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9904745831694168,0.6281124497991968,0.996642461449678,0.007411177566654391,0.002348383337760124
oulab,14,base_knn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.40319024703240297,0.8037353982267466,0.7478567051109094,0.16978723772858517,0.021629130574270135
oulab,14,base_knn,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,418,20,0.992822966507177,1.0,0.5,0.992822966507177,0.007177033492822967,0.007177033492822967
oulab,14,base_knn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.3847263394289381,0.805260130688535,0.7498775655469009,0.16844939621430863,0.017392685274302263
oulab,14,base_knn,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,418,20,0.992822966507177,1.0,0.5,0.992822966507177,0.007177033492822967,0.007177033492822967
oulab,14,base_lr_clickstream,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.4097566800783211,0.7881079536684317,0.7316785929968473,0.17869150712495988,0.05912455536640004
oulab,14,base_lr_clickstream,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9627251280224265,0.3783132530120482,0.9908052348836498,0.008162651943023827,0.03009783848475055
oulab,14,base_lr_clickstream,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.3872199205901326,0.7888684317004973,0.7217702966518066,0.17611848733754468,0.03349836698732221
oulab,14,base_lr_clickstream,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9925604234375609,0.2859437751004016,0.9889282615576187,0.007140954268382178,0.00026254306961614494
oulab,14,base_lr_profile,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.4684495728484575,0.6249362239582084,0.5053944267248623,0.232918302625679,0.0854219489391059
oulab,14,base_lr_profile,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.5016638947920209,0.8048192771084337,0.9983905174600023,0.2618613728310377,0.4911590717151561
oulab,14,base_lr_profile,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.38399872867267315,0.6293646728069531,0.5126325205882653,0.2243577267129686,0.0048247262861033195
oulab,14,base_lr_profile,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.992570512877865,0.7831325301204819,0.9982162744057088,0.007103269941432358,0.00025245362931197377
oulab,14,base_lr_weekly,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.41702452042084354,0.7978964002118729,0.7745561788779125,0.1780017971290334,0.10227898330373289
oulab,14,base_lr_weekly,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9683061540034544,0.44337349397590353,0.9915568456685427,0.007750065924868753,0.02451681250372256
oulab,14,base_lr_weekly,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.403458867725307,0.8020872626155583,0.7751789420510705,0.17238617326404157,0.08287996103721026
oulab,14,base_lr_weekly,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.992777524702058,0.2859437751004016,0.9889282615576187,0.0071413064566635195,4.5441805119003816e-05
oulab,14,base_rf_entropy,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.45477538243084586,0.8288709615467118,0.7953202716066619,0.16166223079954073,0.07317106828914051
oulab,14,base_rf_entropy,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9906404239234252,0.7004016064257028,0.9971342471813951,0.007130528680393492,0.002182542583751776
oulab,14,base_rf_entropy,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.4674871934609018,0.8297828969399645,0.7958858226582131,0.16388759261633656,0.08668710448044396
oulab,14,base_rf_entropy,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9938782439353635,0.4915662650602409,0.9937683066658023,0.007180967791996397,0.0010552774281864128
oulab,14,base_rf_gini,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.4598044230328677,0.8260968062188491,0.7936844905960557,0.1633902900325895,0.07858148102142527
oulab,14,base_rf_gini,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9919762356806795,0.7156626506024096,0.99737074111995,0.007114269528615396,0.0008467308264974759
oulab,14,base_rf_gini,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.47267347107625945,0.828501486965083,0.7958884092457421,0.16521930087587647,0.0922146637798358
oulab,14,base_rf_gini,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9940057858550058,0.5124497991967871,0.9934480272419652,0.007178376091961169,0.0011828193478286972
oulab,14,base_svm,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.43360958800370125,0.7886837760615242,0.7292345024575582,0.1810536536610658,0.07493013096766846
oulab,14,base_svm,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.8277910814979315,0.31244979919678717,0.989205324658081,0.03874851640296598,0.16503188500924565
oulab,14,base_svm,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.38749850190111923,0.7869077124280668,0.7167478586173566,0.180307175018606,0.05262647434722618
oulab,14,base_svm,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.75631832495669,0.3373493975903614,0.9901212890411748,0.0697091711477485,0.23650464155048703
oulab,14,flat_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.428187284665084,0.81968045483886,0.7608547516395107,0.17055031768833404,0.04500634145045461
oulab,14,flat_hgb,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9876676265957379,0.47309236947791156,0.9918022603191075,0.007158449271681074,0.005155339911439087
oulab,14,flat_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.4128252292763118,0.8224013459489511,0.7667664631816931,0.16572111626324218,0.03320878330458416
oulab,14,flat_hgb,cutoff_valid,cutoff_valid,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9825548545804336,0.3437751004016064,0.9902815926795512,0.00726541048306282,0.01026811192674365
oulab,14,stack_7_full,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_active,24936,22,0.3831809432146295,0.3909643270426166,0.8641178363990366,0.8388870984437231,0.13722683588732462,0.008628051940477083
oulab,14,stack_7_full,activity_to_cutoff_valid,activity_conditioned,cutoff_valid,eligible_silent,418,20,0.992822966507177,0.9928007513404028,0.5120481927710843,0.9950919229902804,0.007142914925129017,2.221516677413781e-05
