week,model,metric,cont,sil,eval_sym,resid
14,base_svm,ece,0.016255187573602534,-0.002258491896354471,0.013996695677248063,0.0
14,flat_hgb,auc,0.04575963692581253,-0.007282562910724988,0.03847707401508754,0.0
14,flat_hgb,pr_auc_risk,0.10890460221217146,-0.01946715683676936,0.0894374453754021,0.0
14,flat_hgb,brier,-0.019389384571746243,0.002653078133909373,-0.01673630643783687,0.0
14,flat_hgb,ece,-0.011759433341122784,0.0007718885583333293,-0.010987544782789455,0.0
14,stack_7_full,auc,0.040157920428706584,-0.005504510653032313,0.03465340977567427,0.0
14,stack_7_full,pr_auc_risk,0.07818483485107441,-0.011935517367354043,0.06624931748372037,0.0
14,stack_7_full,brier,-0.01829078046415794,0.002144141100813013,-0.016146639363344928,0.0
14,stack_7_full,ece,-9.157973826994046e-05,0.00010892671638375578,1.7346978113815317e-05,0.0
14,temporal_hgb,auc,0.04861189726891685,-0.006879874262587626,0.04173202300632922,0.0
14,temporal_hgb,pr_auc_risk,0.09797011926684085,-0.015447835051393688,0.08252228421544716,0.0
14,temporal_hgb,brier,-0.021139655329958984,0.0025112015410998084,-0.018628453788859176,0.0
14,temporal_hgb,ece,-0.011198766391487057,0.0008203284824073349,-0.010378437909079722,0.0
16,base_dffnn,auc,0.05568018695845195,-0.0073225772840896375,0.04835760967436231,0.0
16,base_dffnn,pr_auc_risk,0.10374253866360728,-0.015168557632306345,0.08857398103130093,0.0
16,base_dffnn,brier,-0.023553204111248893,0.002527482959093913,-0.02102572115215498,0.0
16,base_dffnn,ece,-0.0175874386546917,0.0012936726019777203,-0.01629376605271398,0.0
16,base_knn,auc,0.049650475967683905,-0.00783960082193047,0.041810875145753434,0.0
16,base_knn,pr_auc_risk,0.11155298519839041,-0.018669952284062152,0.09288303291432826,0.0
16,base_knn,brier,-0.015123133447998455,0.0025357740316397093,-0.012587359416358745,0.0
16,base_knn,ece,0.004151117847735482,0.0002958154251487188,0.004446933272884201,0.0
16,base_lr_clickstream,auc,0.050269296030742594,-0.008375654104524066,0.04189364192621853,0.0
16,base_lr_clickstream,pr_auc_risk,0.11492798109181812,-0.020617384931163718,0.0943105961606544,0.0
16,base_lr_clickstream,brier,-0.016000319650214895,0.00266806471738866,-0.013332254932826235,0.0
16,base_lr_clickstream,ece,-0.008793330034845566,0.0006750549352099941,-0.008118275099635572,0.0
16,base_lr_profile,auc,0.00018029180764234098,-0.007849465439100867,-0.007669173631458526,0.0
16,base_lr_profile,pr_auc_risk,0.09904941982305071,-0.031984847457456445,0.06706457236559427,0.0
16,base_lr_profile,brier,0.014286778987138496,0.0015154101979521495,0.015802189185090645,0.0
16,base_lr_profile,ece,0.0010622887873978082,0.004738266336360388,0.005800555123758197,8.673617379884035e-19
16,base_lr_weekly,auc,0.05748694816924271,-0.007900726519445123,0.04958622164979759,0.0
16,base_lr_weekly,pr_auc_risk,0.10773051527072697,-0.01631956722700545,0.09141094804372152,0.0
16,base_lr_weekly,brier,-0.02227494181426995,0.0026046896390780894,-0.01967025217519186,0.0
16,base_lr_weekly,ece,-0.013000038051865156,0.0015604357987354378,-0.011439602253129719,0.0
16,base_rf_entropy,auc,0.0500138995526519,-0.006473008440484818,0.04354089111216708,0.0
16,base_rf_entropy,pr_auc_risk,0.10095060794018196,-0.014833581560096953,0.086117026380085,0.0
16,base_rf_entropy,brier,-0.022256445734679803,0.0023737496477750086,-0.019882696086904794,0.0
16,base_rf_entropy,ece,-0.015028835785650126,0.001063682564759933,-0.013965153220890193,0.0
16,base_rf_gini,auc,0.0502514036972494,-0.006508759920528406,0.04374264377672099,0.0
16,base_rf_gini,pr_auc_risk,0.10088263079870863,-0.014778077122632849,0.08610455367607578,0.0
16,base_rf_gini,brier,-0.022334144238796844,0.002387699932938997,-0.019946444305857847,0.0
16,base_rf_gini,ece,-0.015100804026099694,0.0012455013430252779,-0.013855302683074416,0.0
16,base_svm,auc,0.05021411499194822,-0.008196404020645698,0.042017710971302524,0.0
16,base_svm,pr_auc_risk,0.11978644934234095,-0.02095428973097646,0.09883215961136449,0.0
16,base_svm,brier,-0.009802913597316984,0.0020052085233424055,-0.0077977050739745785,0.0
16,base_svm,ece,0.012876812669870858,-0.0020481374124102295,0.010828675257460629,0.0
16,flat_hgb,auc,0.04538877841468486,-0.006625825003572339,0.03876295341111252,0.0
16,flat_hgb,pr_auc_risk,0.0981753421290254,-0.015467389658585684,0.08270795247043972,0.0
16,flat_hgb,brier,-0.017458139559182906,0.0023442621856441664,-0.01511387737353874,0.0
16,flat_hgb,ece,-0.0090218178642895,0.0003930564658414515,-0.00862876139844805,0.0
16,stack_7_full,auc,0.04198225197393135,-0.005257715713396338,0.03672453626053501,0.0
16,stack_7_full,pr_auc_risk,0.08103211111353048,-0.011397523130447285,0.0696345879830832,0.0
16,stack_7_full,brier,-0.019397086815971874,0.0020157325282438993,-0.017381354287727975,0.0
16,stack_7_full,ece,-0.0017278219879825504,0.00011734005175847474,-0.0016104819362240757,0.0
16,temporal_hgb,auc,0.050397067721638544,-0.006554941624072497,0.04384212609756605,0.0
16,temporal_hgb,pr_auc_risk,0.10090501227654897,-0.014843332489814343,0.08606167978673462,0.0
16,temporal_hgb,brier,-0.02179734030805254,0.002343005848002788,-0.019454334460049752,0.0
16,temporal_hgb,ece,-0.008814793256135088,0.0007135168719437993,-0.00810127638419129,0.0
